Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.unix,AgentClient,request,Magic Number,The method contains a magic number: 4
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.unix,AgentForwardedChannel,run,Magic Number,The method contains a magic number: 1024
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.unix,AgentServer,start,Magic Number,The method contains a magic number: 10000000
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.unix,AgentServer,run,Magic Number,The method contains a magic number: 10000000
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.unix,AgentServer,close,Complex Conditional,The conditional expression (executor != null) && isShutdownOnExit() && (!executor.isShutdown()) is complex.
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.unix,AgentServer,run,Magic Number,The method contains a magic number: 1024
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.unix,SshAgentSession,run,Magic Number,The method contains a magic number: 1024
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.unix,AgentServerProxy,AgentServerProxy,Long Statement,The length of the statement "pipeService=(executor == null) ? ThreadUtils.newSingleThreadExecutor("sshd-AgentServerProxy-PIPE-" + authSocket) : executor;" is 124.
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.unix,AgentServerProxy,AgentServerProxy,Long Statement,The length of the statement "Socket.timeoutSet(clientSock`FactoryManagerUtils.getIntProperty(session`AUTH_SOCKET_TIMEOUT`DEFAULT_AUTH_SOCKET_TIMEOUT));" is 122.
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.unix,AgentServerProxy,AgentServerProxy,Long Statement,The length of the statement "channel.open().verify(FactoryManagerUtils.getLongProperty(session`CHANNEL_OPEN_TIMEOUT_PROP`DEFAULT_CHANNEL_OPEN_TIMEOUT));" is 123.
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.unix,AgentServerProxy,run,Long Statement,The length of the statement "Socket.timeoutSet(clientSock`FactoryManagerUtils.getIntProperty(session`AUTH_SOCKET_TIMEOUT`DEFAULT_AUTH_SOCKET_TIMEOUT));" is 122.
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.unix,AgentServerProxy,run,Long Statement,The length of the statement "channel.open().verify(FactoryManagerUtils.getLongProperty(session`CHANNEL_OPEN_TIMEOUT_PROP`DEFAULT_CHANNEL_OPEN_TIMEOUT));" is 123.
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.unix,AgentServerProxy,close,Complex Conditional,The conditional expression (executor != null) && isShutdownOnExit() && (!executor.isShutdown()) is complex.
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.unix,AgentServerProxy,close,Complex Method,Cyclomatic complexity of the method is 17
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.unix,ChannelAgentForwarding,doInit,Long Statement,The length of the statement "forwardService=(service == null) ? ThreadUtils.newSingleThreadExecutor("ChannelAgentForwarding[" + authSocket + "]") : service;" is 127.
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.unix,ChannelAgentForwarding,doInit,Magic Number,The method contains a magic number: 1024
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.unix,ChannelAgentForwarding,run,Magic Number,The method contains a magic number: 1024
mina-sshd-sshd-1.0.0,org.apache.sshd.agent.unix,UnixAgentFactory,createServer,Long Statement,The length of the statement "ValidateUtils.checkTrue(session instanceof ServerSession`"The session used to create an agent server proxy must be a server session");" is 134.
mina-sshd-sshd-1.0.0,org.apache.sshd.client.auth,UserAuthKeyboardInteractive,init,Long Statement,The length of the statement "this.maxTrials=session.getIntProperty(ClientFactoryManager.PASSWORD_PROMPTS`ClientFactoryManager.DEFAULT_PASSWORD_PROMPTS);" is 123.
mina-sshd-sshd-1.0.0,org.apache.sshd.client.auth,UserAuthKeyboardInteractive,process,Complex Method,Cyclomatic complexity of the method is 12
mina-sshd-sshd-1.0.0,org.apache.sshd.client.auth,UserAuthKeyboardInteractive,getUserResponses,Long Parameter List,The method has 5 parameters. 
mina-sshd-sshd-1.0.0,org.apache.sshd.client.auth,UserAuthKeyboardInteractive,useCurrentPassword,Complex Conditional,The conditional expression (num != 1) || (password == null) || echo[0] is complex.
mina-sshd-sshd-1.0.0,org.apache.sshd.client.auth,UserAuthKeyboardInteractive,useCurrentPassword,Long Parameter List,The method has 6 parameters. 
mina-sshd-sshd-1.0.0,org.apache.sshd.client.auth,UserAuthPublicKey,sign,Long Statement,The length of the statement "Signature verif=ValidateUtils.checkNotNull(NamedFactory.Utils.create(manager.getSignatureFactories()`keyType)`"No signer could be located for key type=%s"`keyType);" is 164.
mina-sshd-sshd-1.0.0,org.apache.sshd.client.auth,KeyPairIdentity,sign,Long Statement,The length of the statement "Signature verif=ValidateUtils.checkNotNull(NamedFactory.Utils.create(manager.getSignatureFactories()`keyType)`"No signer could be located for key type=%s"`keyType);" is 164.
mina-sshd-sshd-1.0.0,org.apache.sshd.client.auth,UserInteraction,interactive,Long Parameter List,The method has 6 parameters. 
mina-sshd-sshd-1.0.0,org.apache.sshd.client.channel,AbstractClientChannel,waitFor,Complex Method,Cyclomatic complexity of the method is 14
mina-sshd-sshd-1.0.0,org.apache.sshd.client.channel,AbstractClientChannel,waitFor,Empty catch clause,The method has an empty catch block.
mina-sshd-sshd-1.0.0,org.apache.sshd.client.channel,ChannelSession,doCloseImmediately,Complex Conditional,The conditional expression (pumper != null) && (pumperService != null) && shutdownPumper&& (!pumperService.isShutdown()) is complex.
mina-sshd-sshd-1.0.0,org.apache.sshd.client.channel,ChannelSession,securedRead,Magic Number,The method contains a magic number: 1024
mina-sshd-sshd-1.0.0,org.apache.sshd.client.channel,PtyCapableChannelSession,setupSensibleDefaultPty,Empty catch clause,The method has an empty catch block.
mina-sshd-sshd-1.0.0,org.apache.sshd.client.channel,PtyCapableChannelSession,doOpenPty,Complex Method,Cyclomatic complexity of the method is 8
mina-sshd-sshd-1.0.0,org.apache.sshd.client.channel,PtyCapableChannelSession,doOpenPty,Long Statement,The length of the statement "log.debug("Send SSH_MSG_CHANNEL_REQUEST pty-req: type={}` cols={}` lines={}` height={}` width={}` modes={}"`ptyType`ptyColumns`ptyLines`ptyHeight`ptyWidth`ptyModes);" is 165.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,SshClient,checkConfig,Long Statement,The length of the statement "factories.add(ValidateUtils.checkNotNull(agentFactory.getChannelForwardingFactory()`"No agent channel forwarding factory for %s"`agentFactory));" is 144.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,SshClient,getInnerCloseable,Complex Conditional,The conditional expression shutdownExecutor && (executor != null) && (!executor.isShutdown()) is complex.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,SshClient,run,Complex Conditional,The conditional expression shutdownExecutor && (executor != null) && (!executor.isShutdown()) is complex.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,SshClient,setupClientSession,Complex Method,Cyclomatic complexity of the method is 24
mina-sshd-sshd-1.0.0,org.apache.sshd.client,SshClient,setupClientSession,Empty catch clause,The method has an empty catch block.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,SshClient,setupClientSession,Long Method,The method has 149 lines of code.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,SshClient,setupClientSession,Long Parameter List,The method has 5 parameters. 
mina-sshd-sshd-1.0.0,org.apache.sshd.client,SshClient,setupClientSession,Long Statement,The length of the statement "@Override public String[] interactive( String destination` String name` String instruction` String lang` String[] prompt` boolean[] echo){" is 138.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,SshClient,interactive,Empty catch clause,The method has an empty catch block.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,SshClient,interactive,Long Parameter List,The method has 6 parameters. 
mina-sshd-sshd-1.0.0,org.apache.sshd.client,SshClient,main,Complex Method,Cyclomatic complexity of the method is 24
mina-sshd-sshd-1.0.0,org.apache.sshd.client,SshClient,main,Long Method,The method has 147 lines of code.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,SshClient,main,Long Statement,The length of the statement "return String.format("%1$tY-%1$tm-%1$td: %2$-7.7s: %3$-32.32s: %4$s%5$s%n"`new Date(record.getMillis())`record.getLevel().getName()`record.getLoggerName()`message`throwable);" is 174.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,SshClient,main,Long Statement,The length of the statement "System.err.println("usage: ssh [-A|-a] [-v[v][v]] [-D socksPort] [-l login] [-p port] [-o option=value] hostname/user@host [command]");" is 135.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,SshClient,main,Magic Number,The method contains a magic number: 2
mina-sshd-sshd-1.0.0,org.apache.sshd.client,SshClient,main,Magic Number,The method contains a magic number: 3
mina-sshd-sshd-1.0.0,org.apache.sshd.client,SshClient,main,Magic Number,The method contains a magic number: 2
mina-sshd-sshd-1.0.0,org.apache.sshd.client,SshClient,format,Long Statement,The length of the statement "return String.format("%1$tY-%1$tm-%1$td: %2$-7.7s: %3$-32.32s: %4$s%5$s%n"`new Date(record.getMillis())`record.getLevel().getName()`record.getLoggerName()`message`throwable);" is 174.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,SshKeyScan,log,Complex Conditional,The conditional expression (t != null) || Level.SEVERE.equals(level) || Level.WARNING.equals(level) is complex.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,SshKeyScan,call,Complex Method,Cyclomatic complexity of the method is 11
mina-sshd-sshd-1.0.0,org.apache.sshd.client,SshKeyScan,resolveServerKeys,Complex Method,Cyclomatic complexity of the method is 8
mina-sshd-sshd-1.0.0,org.apache.sshd.client,SshKeyScan,resolveServerKeys,Long Statement,The length of the statement "throw new ConnectException("Failed to connect to " + host + ":"+ connectPort+ " within "+ waitTime+ " msec."+ " to retrieve key type="+ kt);" is 140.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,SshKeyScan,writeServerKey,Magic Number,The method contains a magic number: 256
mina-sshd-sshd-1.0.0,org.apache.sshd.client,SshKeyScan,createKeyPairs,Complex Method,Cyclomatic complexity of the method is 8
mina-sshd-sshd-1.0.0,org.apache.sshd.client,SshKeyScan,createKeyPairs,Magic Number,The method contains a magic number: 1024
mina-sshd-sshd-1.0.0,org.apache.sshd.client,SshKeyScan,createKeyPairs,Magic Number,The method contains a magic number: 512
mina-sshd-sshd-1.0.0,org.apache.sshd.client,SshKeyScan,parseCommandLineArguments,Complex Method,Cyclomatic complexity of the method is 10
mina-sshd-sshd-1.0.0,org.apache.sshd.client,SshKeyScan,parseCommandLineArguments,Magic Number,The method contains a magic number: 0xFFFF
mina-sshd-sshd-1.0.0,org.apache.sshd.client,SshKeyScan,setInputStream,Magic Number,The method contains a magic number: 32
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,setUp,Long Statement,The length of the statement "@SuppressWarnings("synthetic-access") @Override public OpenFuture open( int recipient` int rwsize` int rmpsize` Buffer buffer){" is 127.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,create,Long Statement,The length of the statement "@SuppressWarnings("synthetic-access") @Override public OpenFuture open( int recipient` int rwsize` int rmpsize` Buffer buffer){" is 127.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testAsyncClient,Long Statement,The length of the statement "try (ClientSession session=client.connect(getCurrentTestName()`"localhost"`port).verify(7L`TimeUnit.SECONDS).getSession()){" is 123.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testAsyncClient,Long Statement,The length of the statement "try (final ByteArrayOutputStream baosOut=new ByteArrayOutputStream();final ByteArrayOutputStream baosErr=new ByteArrayOutputStream()){" is 134.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testAsyncClient,Magic Number,The method contains a magic number: 1024
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testAsyncClient,Magic Number,The method contains a magic number: 1024
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testAsyncClient,Magic Number,The method contains a magic number: 7L
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testAsyncClient,Magic Number,The method contains a magic number: 5L
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testAsyncClient,Magic Number,The method contains a magic number: 5L
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testAsyncClient,Magic Number,The method contains a magic number: 1000
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testAsyncClient,Magic Number,The method contains a magic number: 5L
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testAsyncClient,Magic Number,The method contains a magic number: 5L
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,operationComplete,Magic Number,The method contains a magic number: 5L
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,operationComplete,Magic Number,The method contains a magic number: 5L
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testCommandDeadlock,Empty catch clause,The method has an empty catch block.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testCommandDeadlock,Long Statement,The length of the statement "try (ClientSession session=client.connect(getCurrentTestName()`"localhost"`port).verify(7L`TimeUnit.SECONDS).getSession()){" is 123.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testCommandDeadlock,Long Statement,The length of the statement "try (ChannelExec channel=session.createExecChannel(getCurrentTestName());OutputStream stdout=new NoCloseOutputStream(System.out);OutputStream stderr=new NoCloseOutputStream(System.err)){" is 186.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testCommandDeadlock,Magic Number,The method contains a magic number: 7L
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testCommandDeadlock,Magic Number,The method contains a magic number: 5L
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testCommandDeadlock,Magic Number,The method contains a magic number: 9L
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testCommandDeadlock,Magic Number,The method contains a magic number: 125L
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testCommandDeadlock,Magic Number,The method contains a magic number: 100
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testClient,Long Statement,The length of the statement "try (ClientSession session=client.connect(getCurrentTestName()`"localhost"`port).verify(7L`TimeUnit.SECONDS).getSession()){" is 123.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testClient,Long Statement,The length of the statement "try (ClientChannel channel=session.createShellChannel();ByteArrayOutputStream sent=new ByteArrayOutputStream();PipedOutputStream pipedIn=new PipedOutputStream();PipedInputStream pipedOut=new PipedInputStream(pipedIn)){" is 218.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testClient,Long Statement,The length of the statement "try (OutputStream teeOut=new TeeOutputStream(sent`pipedIn);ByteArrayOutputStream out=new ByteArrayOutputStream();ByteArrayOutputStream err=new ByteArrayOutputStream()){" is 168.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testClient,Magic Number,The method contains a magic number: 7L
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testClient,Magic Number,The method contains a magic number: 5L
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testClient,Magic Number,The method contains a magic number: 1000
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testClientInverted,Long Statement,The length of the statement "try (ClientSession session=client.connect(getCurrentTestName()`"localhost"`port).verify(7L`TimeUnit.SECONDS).getSession()){" is 123.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testClientInverted,Long Statement,The length of the statement "try (ClientChannel channel=session.createShellChannel();ByteArrayOutputStream sent=new ByteArrayOutputStream();ByteArrayOutputStream out=new ByteArrayOutputStream();ByteArrayOutputStream err=new ByteArrayOutputStream()){" is 220.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testClientInverted,Magic Number,The method contains a magic number: 7L
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testClientInverted,Magic Number,The method contains a magic number: 5L
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testClientInverted,Magic Number,The method contains a magic number: 9L
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testClientInverted,Magic Number,The method contains a magic number: 1000
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testClientWithCustomChannel,Long Statement,The length of the statement "try (ClientSession session=client.connect(getCurrentTestName()`"localhost"`port).verify(7L`TimeUnit.SECONDS).getSession()){" is 123.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testClientWithCustomChannel,Long Statement,The length of the statement "try (ChannelShell channel=new ChannelShell();ByteArrayOutputStream sent=new ByteArrayOutputStream();ByteArrayOutputStream out=new ByteArrayOutputStream();ByteArrayOutputStream err=new ByteArrayOutputStream()){" is 209.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testClientWithCustomChannel,Magic Number,The method contains a magic number: 7L
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testClientWithCustomChannel,Magic Number,The method contains a magic number: 5L
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testClientWithCustomChannel,Magic Number,The method contains a magic number: 5L
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testClientClosingStream,Long Statement,The length of the statement "try (ClientSession session=client.connect(getCurrentTestName()`"localhost"`port).verify(7L`TimeUnit.SECONDS).getSession()){" is 123.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testClientClosingStream,Long Statement,The length of the statement "try (ClientChannel channel=session.createShellChannel();ByteArrayOutputStream sent=new ByteArrayOutputStream();PipedOutputStream pipedIn=new PipedOutputStream();InputStream inPipe=new PipedInputStream(pipedIn);ByteArrayOutputStream out=new ByteArrayOutputStream();ByteArrayOutputStream err=new ByteArrayOutputStream()){" is 319.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testClientClosingStream,Magic Number,The method contains a magic number: 7L
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testClientClosingStream,Magic Number,The method contains a magic number: 5L
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testClientClosingStream,Magic Number,The method contains a magic number: 1000
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testClientWithLengthyDialog,Long Statement,The length of the statement "try (ClientSession session=client.connect(getCurrentTestName()`"localhost"`port).verify(7L`TimeUnit.SECONDS).getSession()){" is 123.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testClientWithLengthyDialog,Long Statement,The length of the statement "try (ClientChannel channel=session.createShellChannel();ByteArrayOutputStream sent=new ByteArrayOutputStream();PipedOutputStream pipedIn=new PipedOutputStream();InputStream inPipe=new PipedInputStream(pipedIn);ByteArrayOutputStream out=new ByteArrayOutputStream();ByteArrayOutputStream err=new ByteArrayOutputStream()){" is 319.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testClientWithLengthyDialog,Magic Number,The method contains a magic number: 7L
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testClientWithLengthyDialog,Magic Number,The method contains a magic number: 5L
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testClientWithLengthyDialog,Magic Number,The method contains a magic number: 9L
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testClientWithLengthyDialog,Magic Number,The method contains a magic number: 10000
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testClientWithLengthyDialog,Magic Number,The method contains a magic number: 0xFFF00000
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testClientWithLengthyDialog,Magic Number,The method contains a magic number: 0xFFF00000
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testClientWithLengthyDialog,Magic Number,The method contains a magic number: 1024
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testOpenChannelOnClosedSession,Long Statement,The length of the statement "try (ClientSession session=client.connect(getCurrentTestName()`"localhost"`port).verify(7L`TimeUnit.SECONDS).getSession()){" is 123.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testOpenChannelOnClosedSession,Long Statement,The length of the statement "try (PipedOutputStream pipedIn=new PipedOutputStream();InputStream inPipe=new PipedInputStream(pipedIn);ByteArrayOutputStream out=new ByteArrayOutputStream();ByteArrayOutputStream err=new ByteArrayOutputStream()){" is 213.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testOpenChannelOnClosedSession,Magic Number,The method contains a magic number: 7L
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testOpenChannelOnClosedSession,Magic Number,The method contains a magic number: 5L
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testCloseBeforeAuthSucceed,Long Statement,The length of the statement "try (ClientSession session=client.connect(getCurrentTestName()`"localhost"`port).verify(7L`TimeUnit.SECONDS).getSession()){" is 123.
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testCloseBeforeAuthSucceed,Magic Number,The method contains a magic number: 7L
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testCloseBeforeAuthSucceed,Magic Number,The method contains a magic number: 11L
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testCloseBeforeAuthSucceed,Magic Number,The method contains a magic number: 8L
mina-sshd-sshd-1.0.0,org.apache.sshd.client,ClientTest,testCloseCleanBeforeChannelOpened,Long Statement,The length of the statement "try (ClientSession session=client.connect(getCurrentTestName()`"localhost"`port).verify(7L`TimeUnit.SECONDS).getSession()){" is 123.
