Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell
1.2.0,org.apache.sshd.agent.common,AbstractAgentProxy,removeAllIdentities,Long Statement,The length of the statement "throw new SshException("Bad removeAllIdentities response (" + SshAgentConstants.getCommandMessageName(response) + ") - available="+ available);" is 143.
1.2.0,org.apache.sshd.agent.common,AbstractAgentProxy,close,Complex Conditional,The conditional expression (service != null) && isShutdownOnExit() && (!service.isShutdown()) is complex.
1.2.0,org.apache.sshd.agent.common,AbstractAgentProxy,prepare,Magic Number,The method contains a magic number: 4
1.2.0,org.apache.sshd.agent.local,AgentForwardedChannel,doOpen,Long Statement,The length of the statement "ValidateUtils.checkTrue(!Streaming.Async.equals(streaming)`"Asynchronous streaming isn't supported yet on this channel");" is 121.
1.2.0,org.apache.sshd.agent.local,AgentForwardedChannel,doWriteData,Magic Number,The method contains a magic number: 4
1.2.0,org.apache.sshd.agent.local,AgentForwardedChannel,doWriteData,Magic Number,The method contains a magic number: 4
1.2.0,org.apache.sshd.agent.local,AgentServerProxy,createClient,Long Statement,The length of the statement "channel.open().verify(PropertyResolverUtils.getLongProperty(channel`CHANNEL_OPEN_TIMEOUT_PROP`DEFAULT_CHANNEL_OPEN_TIMEOUT));" is 125.
1.2.0,org.apache.sshd.agent.local,AgentServerProxy,createClient,Long Statement,The length of the statement "log.debug("createClient(" + service.getSession() + ")["+ getId()+ ")"+ " failed ("+ t.getClass().getSimpleName()+ ")"+ " to create client: "+ t.getMessage());" is 158.
1.2.0,org.apache.sshd.agent.local,AgentServerProxy,createClient,Long Statement,The length of the statement "throw (IOException)new IOException("Failed (" + t.getClass().getSimpleName() + ") to create client: "+ t.getMessage()).initCause(t);" is 132.
1.2.0,org.apache.sshd.agent.local,ChannelAgentForwarding,doInit,Long Statement,The length of the statement "log.warn("doInit({}) failed ({}) to inform listener of open failure={}: {}"`this`ignored.getClass().getSimpleName()`e.getClass().getSimpleName()`ignored.getMessage());" is 167.
1.2.0,org.apache.sshd.agent.local,ProxyAgentFactory,createServer,Long Statement,The length of the statement "throw new IllegalStateException("The session used to create an agent server proxy must be a server session: " + session);" is 121.
1.2.0,org.apache.sshd.agent,AgentTest,testAgentForwarding,Long Statement,The length of the statement "try (ChannelShell channel1=session1.createShellChannel();ByteArrayOutputStream out=new ByteArrayOutputStream();ByteArrayOutputStream err=new ByteArrayOutputStream()){" is 166.
1.2.0,org.apache.sshd.agent,AgentTest,testAgentForwarding,Magic Number,The method contains a magic number: 7L
1.2.0,org.apache.sshd.agent,AgentTest,testAgentForwarding,Magic Number,The method contains a magic number: 15L
1.2.0,org.apache.sshd.agent,AgentTest,testAgentForwarding,Magic Number,The method contains a magic number: 9L
1.2.0,org.apache.sshd.agent,AgentTest,testAgentForwarding,Magic Number,The method contains a magic number: 7L
1.2.0,org.apache.sshd.agent,AgentTest,testAgentForwarding,Magic Number,The method contains a magic number: 15L
1.2.0,org.apache.sshd.agent,AgentTest,testAgentForwarding,Magic Number,The method contains a magic number: 9L
1.2.0,org.apache.sshd.agent,AgentTest,testAgentForwarding,Magic Number,The method contains a magic number: 1000
1.2.0,org.apache.sshd.agent.unix,AgentClient,AgentClient,Long Statement,The length of the statement "setExecutorService((executor == null) ? ThreadUtils.newSingleThreadExecutor("AgentClient[" + authSocket + "]") : executor);" is 123.
1.2.0,org.apache.sshd.agent.unix,AgentClient,AgentClient,Magic Number,The method contains a magic number: 10
1.2.0,org.apache.sshd.agent.unix,AgentClient,run,Magic Number,The method contains a magic number: 1024
1.2.0,org.apache.sshd.agent.unix,AgentClient,messageReceived,Magic Number,The method contains a magic number: 4
1.2.0,org.apache.sshd.agent.unix,AgentClient,messageReceived,Magic Number,The method contains a magic number: 4
1.2.0,org.apache.sshd.agent.unix,AgentClient,close,Complex Conditional,The conditional expression (pumper != null) && isShutdownOnExit() && (!pumper.isDone()) is complex.
1.2.0,org.apache.sshd.agent.unix,AgentClient,request,Magic Number,The method contains a magic number: 4
1.2.0,org.apache.sshd.agent.unix,AgentForwardedChannel,run,Magic Number,The method contains a magic number: 1024
1.2.0,org.apache.sshd.agent.unix,AgentForwardedChannel,doOpen,Long Statement,The length of the statement "ValidateUtils.checkTrue(!Streaming.Async.equals(streaming)`"Asynchronous streaming isn't supported yet on this channel");" is 121.
1.2.0,org.apache.sshd.agent.unix,AgentServer,start,Magic Number,The method contains a magic number: 10000000
1.2.0,org.apache.sshd.agent.unix,AgentServer,run,Magic Number,The method contains a magic number: 10000000
1.2.0,org.apache.sshd.agent.unix,AgentServer,close,Complex Conditional,The conditional expression (executor != null) && isShutdownOnExit() && (!executor.isShutdown()) is complex.
1.2.0,org.apache.sshd.agent.unix,AgentServer,run,Magic Number,The method contains a magic number: 1024
1.2.0,org.apache.sshd.agent.unix,SshAgentSession,run,Magic Number,The method contains a magic number: 1024
1.2.0,org.apache.sshd.agent.unix,AgentServerProxy,AgentServerProxy,Long Statement,The length of the statement "pipeService=(executor == null) ? ThreadUtils.newSingleThreadExecutor("sshd-AgentServerProxy-PIPE-" + authSocket) : executor;" is 124.
1.2.0,org.apache.sshd.agent.unix,AgentServerProxy,AgentServerProxy,Long Statement,The length of the statement "Socket.timeoutSet(clientSock`PropertyResolverUtils.getIntProperty(session`AUTH_SOCKET_TIMEOUT`DEFAULT_AUTH_SOCKET_TIMEOUT));" is 124.
1.2.0,org.apache.sshd.agent.unix,AgentServerProxy,AgentServerProxy,Long Statement,The length of the statement "channel.open().verify(PropertyResolverUtils.getLongProperty(session`CHANNEL_OPEN_TIMEOUT_PROP`DEFAULT_CHANNEL_OPEN_TIMEOUT));" is 125.
1.2.0,org.apache.sshd.agent.unix,AgentServerProxy,run,Long Statement,The length of the statement "Socket.timeoutSet(clientSock`PropertyResolverUtils.getIntProperty(session`AUTH_SOCKET_TIMEOUT`DEFAULT_AUTH_SOCKET_TIMEOUT));" is 124.
1.2.0,org.apache.sshd.agent.unix,AgentServerProxy,run,Long Statement,The length of the statement "channel.open().verify(PropertyResolverUtils.getLongProperty(session`CHANNEL_OPEN_TIMEOUT_PROP`DEFAULT_CHANNEL_OPEN_TIMEOUT));" is 125.
1.2.0,org.apache.sshd.agent.unix,AgentServerProxy,close,Complex Conditional,The conditional expression (executor != null) && isShutdownOnExit() && (!executor.isShutdown()) is complex.
1.2.0,org.apache.sshd.agent.unix,AgentServerProxy,close,Complex Method,Cyclomatic complexity of the method is 17
1.2.0,org.apache.sshd.agent.unix,ChannelAgentForwarding,doInit,Complex Method,Cyclomatic complexity of the method is 8
1.2.0,org.apache.sshd.agent.unix,ChannelAgentForwarding,doInit,Long Statement,The length of the statement "forwardService=(service == null) ? ThreadUtils.newSingleThreadExecutor("ChannelAgentForwarding[" + authSocket + "]") : service;" is 127.
1.2.0,org.apache.sshd.agent.unix,ChannelAgentForwarding,doInit,Long Statement,The length of the statement "log.warn("doInit({}) failed ({}) to inform listener of open failure={}: {}"`this`ignored.getClass().getSimpleName()`e.getClass().getSimpleName()`ignored.getMessage());" is 167.
1.2.0,org.apache.sshd.agent.unix,UnixAgentFactory,createServer,Long Statement,The length of the statement "ValidateUtils.checkTrue(session instanceof ServerSession`"The session used to create an agent server proxy must be a server session");" is 134.
1.2.0,org.apache.sshd.client.auth,PasswordIdentityProviderTest,testMultiProvider,Long Statement,The length of the statement "String[][] values={{getClass().getSimpleName()`getCurrentTestName()}`{new Date(System.currentTimeMillis()).toString()}`{getClass().getPackage().getName()}};" is 156.
1.2.0,org.apache.sshd.client.auth.hostbased,UserAuthHostBased,sendAuthDataRequest,Long Statement,The length of the statement "log.trace("sendAuthDataRequest({})[{}][{}] current key details: type={}` fingerprint={}"`session`service`name`keyType`KeyUtils.getFingerPrint(pub));" is 148.
1.2.0,org.apache.sshd.client.auth.hostbased,UserAuthHostBased,sendAuthDataRequest,Long Statement,The length of the statement "Collection<NamedFactory<Signature>> factories=ValidateUtils.checkNotNullAndNotEmpty(SignatureFactoriesManager.Utils.resolveSignatureFactories(this`session)`"No signature factories for session=%s"`session);" is 205.
1.2.0,org.apache.sshd.client.auth.hostbased,UserAuthHostBased,sendAuthDataRequest,Long Statement,The length of the statement "Signature verifier=ValidateUtils.checkNotNull(NamedFactory.Utils.create(factories`keyType)`"No signer could be located for key type=%s"`keyType);" is 145.
1.2.0,org.apache.sshd.client.auth.hostbased,UserAuthHostBased,sendAuthDataRequest,Long Statement,The length of the statement "Buffer buffer=session.createBuffer(SshConstants.SSH_MSG_USERAUTH_REQUEST`id.length + username.length() + service.length()+ clientUsername.length()+ clientHostname.length()+ keyType.length()+ ByteArrayBuffer.DEFAULT_SIZE+ Long.SIZE);" is 232.
1.2.0,org.apache.sshd.client.auth.hostbased,UserAuthHostBased,appendSignature,Long Parameter List,The method has 11 parameters. 
1.2.0,org.apache.sshd.client.auth.hostbased,UserAuthHostBased,appendSignature,Long Statement,The length of the statement "Buffer bs=new ByteArrayBuffer(id.length + username.length() + service.length()+ name.length()+ keyType.length()+ keyBytes.length+ clientHostname.length()+ clientUsername.length()+ ByteArrayBuffer.DEFAULT_SIZE+ Long.SIZE`false);" is 227.
1.2.0,org.apache.sshd.client.auth.hostbased,UserAuthHostBased,appendSignature,Long Statement,The length of the statement "log.trace("appendSignature({})[{}][{}] type={}` fingerprint={}` client={}@{}: signature={}"`session`service`name`keyType`KeyUtils.getFingerPrint(key)`clientUsername`clientHostname`BufferUtils.toHex(signature));" is 210.
1.2.0,org.apache.sshd.client.auth.hostbased,UserAuthHostBased,processAuthDataRequest,Long Statement,The length of the statement "throw new IllegalStateException("processAuthDataRequest(" + session + ")["+ service+ "]"+ " received unknown packet: cmd="+ SshConstants.getCommandMessageName(cmd));" is 165.
1.2.0,org.apache.sshd.client.auth.keyboard,UserAuthKeyboardInteractive,init,Long Statement,The length of the statement "maxTrials=PropertyResolverUtils.getIntProperty(session`ClientAuthenticationManager.PASSWORD_PROMPTS`ClientAuthenticationManager.DEFAULT_PASSWORD_PROMPTS);" is 154.
1.2.0,org.apache.sshd.client.auth.keyboard,UserAuthKeyboardInteractive,sendAuthDataRequest,Long Statement,The length of the statement "log.debug("sendAuthDataRequest({})[{}] send SSH_MSG_USERAUTH_REQUEST for {}: lang={}` methods={}"`session`service`name`lang`subMethods);" is 136.
1.2.0,org.apache.sshd.client.auth.keyboard,UserAuthKeyboardInteractive,sendAuthDataRequest,Long Statement,The length of the statement "Buffer buffer=session.createBuffer(SshConstants.SSH_MSG_USERAUTH_REQUEST`username.length() + service.length() + name.length()+ GenericUtils.length(lang)+ GenericUtils.length(subMethods)+ Long.SIZE);" is 198.
1.2.0,org.apache.sshd.client.auth.keyboard,UserAuthKeyboardInteractive,processAuthDataRequest,Complex Method,Cyclomatic complexity of the method is 11
1.2.0,org.apache.sshd.client.auth.keyboard,UserAuthKeyboardInteractive,processAuthDataRequest,Long Statement,The length of the statement "throw new IllegalStateException("processAuthDataRequest(" + session + ")["+ service+ "]"+ " received unknown packet: cmd="+ SshConstants.getCommandMessageName(cmd));" is 165.
1.2.0,org.apache.sshd.client.auth.keyboard,UserAuthKeyboardInteractive,processAuthDataRequest,Long Statement,The length of the statement "log.debug("processAuthDataRequest({})[{}] SSH_MSG_USERAUTH_INFO_REQUEST name={}` instruction={}` language={}` num-prompts={}"`session`service`name`instruction`lang`num);" is 169.
1.2.0,org.apache.sshd.client.auth.keyboard,UserAuthKeyboardInteractive,processAuthDataRequest,Long Statement,The length of the statement "log.warn("processAuthDataRequest({})[{}] Mismatched prompts ({}) vs. responses count ({})"`session`service`num`rep.length);" is 123.
1.2.0,org.apache.sshd.client.auth.keyboard,UserAuthKeyboardInteractive,getExchangeLanguageTag,Long Identifier,The length of the field DEFAULT_INTERACTIVE_LANGUAGE_TAG is 32.
1.2.0,org.apache.sshd.client.auth.keyboard,UserAuthKeyboardInteractive,getExchangeSubMethods,Long Identifier,The length of the field DEFAULT_INTERACTIVE_SUBMETHODS is 30.
1.2.0,org.apache.sshd.client.auth.keyboard,UserAuthKeyboardInteractive,verifyTrialsCount,Long Parameter List,The method has 5 parameters. 
1.2.0,org.apache.sshd.client.auth.keyboard,UserAuthKeyboardInteractive,verifyTrialsCount,Long Statement,The length of the statement "log.debug("verifyTrialsCount({})[{}] cmd={} - {} out of {}"`session`service`getAuthCommandName(cmd)`nbTrials`maxAllowed);" is 121.
1.2.0,org.apache.sshd.client.auth.keyboard,UserAuthKeyboardInteractive,getUserResponses,Complex Method,Cyclomatic complexity of the method is 8
1.2.0,org.apache.sshd.client.auth.keyboard,UserAuthKeyboardInteractive,getUserResponses,Long Parameter List,The method has 5 parameters. 
1.2.0,org.apache.sshd.client.auth.keyboard,UserAuthKeyboardInteractive,getUserResponses,Long Statement,The length of the statement "log.warn("getUserResponses({}) failed ({}) to consult interaction: {}"`session`e.getClass().getSimpleName()`e.getMessage());" is 124.
1.2.0,org.apache.sshd.client.auth.keyboard,UserAuthKeyboardInteractive,useCurrentPassword,Complex Conditional,The conditional expression (num != 1) || (password == null) || echo[0] is complex.
1.2.0,org.apache.sshd.client.auth.keyboard,UserAuthKeyboardInteractive,useCurrentPassword,Long Parameter List,The method has 6 parameters. 
1.2.0,org.apache.sshd.client.auth.keyboard,UserAuthKeyboardInteractive,getAuthCommandName,Missing default,The following switch statement is missing a default case: switch (cmd) {
1.2.0,org.apache.sshd.client.auth.keyboard,UserInteraction,interactive,Long Parameter List,The method has 6 parameters. 
1.2.0,org.apache.sshd.client.auth.keyboard,UserInteraction,interactive,Long Parameter List,The method has 6 parameters. 
1.2.0,org.apache.sshd.client.auth.password,PasswordIdentityProvider,iteratorOf,Long Statement,The length of the statement "return (session == null) ? Collections.<String>emptyIterator() : iteratorOf(session.getRegisteredIdentities()`session.getPasswordIdentityProvider());" is 149.
1.2.0,org.apache.sshd.client.auth.password,Utils,iteratorOf,Long Statement,The length of the statement "return (session == null) ? Collections.<String>emptyIterator() : iteratorOf(session.getRegisteredIdentities()`session.getPasswordIdentityProvider());" is 149.
1.2.0,org.apache.sshd.client.auth.password,UserAuthPassword,sendAuthDataRequest,Long Statement,The length of the statement "Buffer buffer=session.createBuffer(SshConstants.SSH_MSG_USERAUTH_REQUEST`username.length() + service.length() + getName().length()+ current.length()+ Integer.SIZE);" is 164.
1.2.0,org.apache.sshd.client.auth.password,UserAuthPassword,processAuthDataRequest,Long Statement,The length of the statement "throw new IllegalStateException("processAuthDataRequest(" + session + ")["+ service+ "]"+ " received unknown packet: cmd="+ SshConstants.getCommandMessageName(cmd));" is 165.
1.2.0,org.apache.sshd.client.auth.password,UserAuthPassword,processAuthDataRequest,Long Statement,The length of the statement "log.warn("processAuthDataRequest({})[{}] failed ({}) to consult interaction: {}"`session`service`e.getClass().getSimpleName()`e.getMessage());" is 142.
1.2.0,org.apache.sshd.client.auth.password,UserAuthPassword,processAuthDataRequest,Long Statement,The length of the statement "log.debug("processAuthDataRequest({})[{}] no UI for password change request for prompt={}` lang={}"`session`service`prompt`lang);" is 129.
1.2.0,org.apache.sshd.client.auth.password,UserAuthPassword,sendPassword,Long Statement,The length of the statement "buffer=session.createBuffer(SshConstants.SSH_MSG_USERAUTH_REQUEST`GenericUtils.length(username) + GenericUtils.length(service) + GenericUtils.length(name)+ GenericUtils.length(oldPassword)+ (modified ? GenericUtils.length(newPassword) : 0)+ Long.SIZE);" is 252.
1.2.0,org.apache.sshd.client.auth.pubkey,KeyAgentIdentity,toString,Long Statement,The length of the statement "return getClass().getSimpleName() + "[" + KeyUtils.getKeyType(pubKey)+ "]"+ " fingerprint="+ KeyUtils.getFingerPrint(pubKey)+ "` comment="+ getComment();" is 153.
1.2.0,org.apache.sshd.client.auth.pubkey,KeyPairIdentity,KeyPairIdentity,Long Statement,The length of the statement "this.signatureFactories=ValidateUtils.checkNotNullAndNotEmpty(SignatureFactoriesManager.Utils.resolveSignatureFactories(primary`secondary)`"No available signature factories");" is 175.
1.2.0,org.apache.sshd.client.auth.pubkey,KeyPairIdentity,sign,Long Statement,The length of the statement "Signature verifier=ValidateUtils.checkNotNull(NamedFactory.Utils.create(signatureFactories`keyType)`"No signer could be located for key type=%s"`keyType);" is 154.
1.2.0,org.apache.sshd.client.auth.pubkey,KeyPairIdentity,toString,Long Statement,The length of the statement "return getClass().getSimpleName() + " type=" + KeyUtils.getKeyType(pubKey)+ "` factories="+ NamedResource.Utils.getNames(signatureFactories)+ "` fingerprint="+ KeyUtils.getFingerPrint(pubKey);" is 192.
1.2.0,org.apache.sshd.client.auth.pubkey,UserAuthPublicKey,init,Long Statement,The length of the statement "log.warn("init({})[{}] failed ({}) to initialize session keys: {}"`session`service`e.getClass().getSimpleName()`e.getMessage());" is 128.
1.2.0,org.apache.sshd.client.auth.pubkey,UserAuthPublicKey,sendAuthDataRequest,Long Statement,The length of the statement "log.warn("sendAuthDataRequest({})[{}] failed ({}) to get next key: {}"`session`service`e.getClass().getSimpleName()`e.getMessage());" is 132.
1.2.0,org.apache.sshd.client.auth.pubkey,UserAuthPublicKey,sendAuthDataRequest,Long Statement,The length of the statement "log.warn("sendAuthDataRequest({})[{}] failed ({}) to retrieve public key: {}"`session`service`e.getClass().getSimpleName()`e.getMessage());" is 139.
1.2.0,org.apache.sshd.client.auth.pubkey,UserAuthPublicKey,sendAuthDataRequest,Long Statement,The length of the statement "log.debug("sendAuthDataRequest({})[{}] send SSH_MSG_USERAUTH_REQUEST request {} type={} - fingerprint={}"`session`service`name`algo`KeyUtils.getFingerPrint(key));" is 162.
1.2.0,org.apache.sshd.client.auth.pubkey,UserAuthPublicKey,processAuthDataRequest,Long Statement,The length of the statement "throw new IllegalStateException("processAuthDataRequest(" + session + ")["+ service+ "]["+ name+ "]"+ " received unknown packet: cmd="+ SshConstants.getCommandMessageName(cmd));" is 177.
1.2.0,org.apache.sshd.client.auth.pubkey,UserAuthPublicKey,processAuthDataRequest,Long Statement,The length of the statement "log.warn("processAuthDataRequest({})[{}][{}] failed ({}) to retrieve public key: {}"`session`service`name`e.getClass().getSimpleName()`e.getMessage());" is 151.
1.2.0,org.apache.sshd.client.auth.pubkey,UserAuthPublicKey,processAuthDataRequest,Long Statement,The length of the statement "throw new InvalidKeySpecException("processAuthDataRequest(" + session + ")["+ service+ "]["+ name+ "]"+ " mismatched key types: expected="+ algo+ "` actual="+ rspKeyType);" is 171.
1.2.0,org.apache.sshd.client.auth.pubkey,UserAuthPublicKey,processAuthDataRequest,Long Statement,The length of the statement "throw new InvalidKeySpecException("processAuthDataRequest(" + session + ")["+ service+ "]["+ name+ "]"+ " mismatched "+ algo+ " keys: expected="+ KeyUtils.getFingerPrint(key)+ "` actual="+ KeyUtils.getFingerPrint(rspKey));" is 222.
1.2.0,org.apache.sshd.client.auth.pubkey,UserAuthPublicKey,processAuthDataRequest,Long Statement,The length of the statement "log.debug("processAuthDataRequest({})[{}][{}] SSH_MSG_USERAUTH_PK_OK type={}` fingerprint={}"`session`service`name`rspKeyType`KeyUtils.getFingerPrint(rspKey));" is 159.
1.2.0,org.apache.sshd.client.auth.pubkey,UserAuthPublicKey,processAuthDataRequest,Long Statement,The length of the statement "buffer=session.createBuffer(SshConstants.SSH_MSG_USERAUTH_REQUEST`GenericUtils.length(username) + GenericUtils.length(service) + GenericUtils.length(name)+ GenericUtils.length(algo)+ ByteArrayBuffer.DEFAULT_SIZE+ Long.SIZE);" is 224.
1.2.0,org.apache.sshd.client.auth.pubkey,UserAuthPublicKey,appendSignature,Long Parameter List,The method has 7 parameters. 
1.2.0,org.apache.sshd.client.auth.pubkey,UserAuthPublicKey,appendSignature,Long Statement,The length of the statement "Buffer bs=new ByteArrayBuffer(id.length + username.length() + service.length()+ name.length()+ algo.length()+ ByteArrayBuffer.DEFAULT_SIZE+ Long.SIZE`false);" is 157.
1.2.0,org.apache.sshd.client.auth.pubkey,UserAuthPublicKey,appendSignature,Long Statement,The length of the statement "log.warn("appendSignature({})[{}][{}] failed ({}) to sign contents: {}"`session`service`name`e.getClass().getSimpleName()`e.getMessage());" is 138.
1.2.0,org.apache.sshd.client.auth.pubkey,UserAuthPublicKey,appendSignature,Long Statement,The length of the statement "log.trace("appendSignature({})[{}] name={}` key type={}` fingerprint={} - verification data={}"`session`service`name`algo`KeyUtils.getFingerPrint(key)`BufferUtils.toHex(contents));" is 180.
1.2.0,org.apache.sshd.client.auth.pubkey,UserAuthPublicKey,appendSignature,Long Statement,The length of the statement "log.trace("appendSignature({})[{}] name={}` key type={}` fingerprint={} - generated signature={}"`session`service`name`algo`KeyUtils.getFingerPrint(key)`BufferUtils.toHex(sig));" is 177.
1.2.0,org.apache.sshd.client.channel,AbstractClientChannel,waitFor,Complex Method,Cyclomatic complexity of the method is 15
1.2.0,org.apache.sshd.client.channel,AbstractClientChannel,handleOpenSuccess,Long Statement,The length of the statement "log.warn("handleOpenSuccess({}) failed ({}) to inform listener of open failure={}: {}"`this`ignored.getClass().getSimpleName()`e.getClass().getSimpleName()`ignored.getMessage());" is 178.
1.2.0,org.apache.sshd.client.channel,ChannelDirectTcpip,open,Long Statement,The length of the statement "Buffer buffer=session.createBuffer(SshConstants.SSH_MSG_CHANNEL_OPEN`type.length() + remoteName.length() + localName.length()+ Long.SIZE);" is 138.
1.2.0,org.apache.sshd.client.channel,ChannelSession,handleInternalRequest,Missing default,The following switch statement is missing a default case: switch (req) {
1.2.0,org.apache.sshd.client.channel,ChannelSession,doCloseImmediately,Complex Conditional,The conditional expression (pumper != null) && (pumperService != null) && shutdownPumper&& (!pumperService.isShutdown()) is complex.
1.2.0,org.apache.sshd.client.channel,ChannelSession,doCloseImmediately,Long Statement,The length of the statement "log.debug("doCloseImmediately({}) failed {} to shutdown stream pumper: {}"`this`e.getClass().getSimpleName()`e.getMessage());" is 125.
1.2.0,org.apache.sshd.client.channel,ChannelSession,pumpInputStream,Complex Method,Cyclomatic complexity of the method is 9
1.2.0,org.apache.sshd.client.channel,ChannelSession,securedRead,Magic Number,The method contains a magic number: 1024
1.2.0,org.apache.sshd.client.channel,ChannelSubsystem,doOpen,Long Identifier,The length of the field DEFAULT_REQUEST_SUBSYSTEM_REPLY is 31.
1.2.0,org.apache.sshd.client.channel,ChannelSubsystem,doOpen,Long Statement,The length of the statement "boolean wantReply=PropertyResolverUtils.getBooleanProperty(this`REQUEST_SUBSYSTEM_REPLY`DEFAULT_REQUEST_SUBSYSTEM_REPLY);" is 121.
1.2.0,org.apache.sshd.client.channel,ChannelSubsystem,doOpen,Long Statement,The length of the statement "Buffer buffer=session.createBuffer(SshConstants.SSH_MSG_CHANNEL_REQUEST`Channel.CHANNEL_SUBSYSTEM.length() + systemName.length() + Integer.SIZE);" is 145.
1.2.0,org.apache.sshd.client.channel,PtyCapableChannelSession,setupSensibleDefaultPty,Empty catch clause,The method has an empty catch block.
1.2.0,org.apache.sshd.client.channel,PtyCapableChannelSession,doOpenPty,Complex Method,Cyclomatic complexity of the method is 9
1.2.0,org.apache.sshd.client.channel,PtyCapableChannelSession,doOpenPty,Long Statement,The length of the statement "log.debug("doOpenPty({}) Send SSH_MSG_CHANNEL_REQUEST pty-req: type={}` cols={}` lines={}` height={}` width={}` modes={}"`this`ptyType`ptyColumns`ptyLines`ptyHeight`ptyWidth`ptyModes);" is 184.
1.2.0,org.apache.sshd.client.channel.exit,AbstractChannelExitRequestHandler,notifyStateChanged,Long Statement,The length of the statement "log.warn("notifyStateChanged({})[{}] Failed ({}) to notify event={}: {}"`channel`request`e.getClass().getSimpleName()`event`e.getMessage());" is 140.
1.2.0,org.apache.sshd.client.channel.exit,ExitSignalChannelRequestHandler,processRequestValue,Long Parameter List,The method has 5 parameters. 
1.2.0,org.apache.sshd.client,ClientBuilder,fillWithDefaultValues,Complex Method,Cyclomatic complexity of the method is 10
1.2.0,org.apache.sshd.client,ClientBuilder,fillWithDefaultValues,Long Identifier,The length of the field DEFAULT_GLOBAL_REQUEST_HANDLERS is 31.
1.2.0,org.apache.sshd.client,ClientBuilder,fillWithDefaultValues,Long Identifier,The length of the field DEFAULT_HOST_CONFIG_ENTRY_RESOLVER is 34.
1.2.0,org.apache.sshd.client,ClientBuilder,fillWithDefaultValues,Long Identifier,The length of the field DEFAULT_CLIENT_IDENTITY_LOADER is 30.
1.2.0,org.apache.sshd.client,ClientBuilder,fillWithDefaultValues,Long Identifier,The length of the field DEFAULT_FILE_PASSWORD_PROVIDER is 30.
1.2.0,org.apache.sshd.client,SshClient,removePasswordIdentity,Long Statement,The length of the statement "int index=AuthenticationIdentitiesProvider.Utils.findIdentityIndex(identities`AuthenticationIdentitiesProvider.Utils.PASSWORD_IDENTITY_COMPARATOR`password);" is 156.
1.2.0,org.apache.sshd.client,SshClient,removePublicKeyIdentity,Long Statement,The length of the statement "int index=AuthenticationIdentitiesProvider.Utils.findIdentityIndex(identities`AuthenticationIdentitiesProvider.Utils.KEYPAIR_IDENTITY_COMPARATOR`kp);" is 149.
1.2.0,org.apache.sshd.client,SshClient,checkConfig,Long Statement,The length of the statement "factories.add(ValidateUtils.checkNotNull(agentFactory.getChannelForwardingFactory()`"No agent channel forwarding factory for %s"`agentFactory));" is 144.
1.2.0,org.apache.sshd.client,SshClient,getInnerCloseable,Complex Conditional,The conditional expression shutdownExecutor && (executor != null) && (!executor.isShutdown()) is complex.
