Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
4.0.2,org.apache.http.client.methods,HttpOptions,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: METHOD_NAME
4.0.2,org.apache.http.client.methods,HttpPost,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: METHOD_NAME
4.0.2,org.apache.http.client.methods,HttpPost,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): HttpEntityEnclosingRequestBase
4.0.2,org.apache.http.client.methods,HttpPut,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.client.methods,HttpPut,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: METHOD_NAME
4.0.2,org.apache.http.client.methods,HttpPut,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): HttpEntityEnclosingRequestBase
4.0.2,org.apache.http.client.methods,HttpRequestBase,Rebellious Hierarchy,The tool detected the smell in this class because method(s) of this class reject the methods provided by its supertypes. The method(s) that reject the suptertype's method are: getMethod
4.0.2,org.apache.http.client.methods,HttpTrace,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.client.methods,HttpTrace,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: METHOD_NAME
4.0.2,org.apache.http.client.params,AllClientPNames,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.client.params,AuthPolicy,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: NTLM; DIGEST; BASIC
4.0.2,org.apache.http.client.params,ClientParamBean,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.client.params,ClientPNames,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: CONNECTION_MANAGER_FACTORY_CLASS_NAME; CONNECTION_MANAGER_FACTORY; HANDLE_REDIRECTS; REJECT_RELATIVE_REDIRECT; MAX_REDIRECTS; ALLOW_CIRCULAR_REDIRECTS; HANDLE_AUTHENTICATION; COOKIE_POLICY; VIRTUAL_HOST; DEFAULT_HEADERS; DEFAULT_HOST
4.0.2,org.apache.http.client.params,ClientPNames,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: CONNECTION_MANAGER_FACTORY_CLASS_NAME; CONNECTION_MANAGER_FACTORY; HANDLE_REDIRECTS; REJECT_RELATIVE_REDIRECT; MAX_REDIRECTS; ALLOW_CIRCULAR_REDIRECTS; HANDLE_AUTHENTICATION; COOKIE_POLICY; VIRTUAL_HOST; DEFAULT_HEADERS; DEFAULT_HOST
4.0.2,org.apache.http.client.params,CookiePolicy,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: BROWSER_COMPATIBILITY; NETSCAPE; RFC_2109; RFC_2965; BEST_MATCH
4.0.2,org.apache.http.client.protocol,ClientContext,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: SCHEME_REGISTRY; COOKIESPEC_REGISTRY; COOKIE_SPEC; COOKIE_ORIGIN; COOKIE_STORE; AUTHSCHEME_REGISTRY; CREDS_PROVIDER; TARGET_AUTH_STATE; PROXY_AUTH_STATE; AUTH_SCHEME_PREF; USER_TOKEN
4.0.2,org.apache.http.client.protocol,ClientContext,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: SCHEME_REGISTRY; COOKIESPEC_REGISTRY; COOKIE_SPEC; COOKIE_ORIGIN; COOKIE_STORE; AUTHSCHEME_REGISTRY; CREDS_PROVIDER; TARGET_AUTH_STATE; PROXY_AUTH_STATE; AUTH_SCHEME_PREF; USER_TOKEN
4.0.2,org.apache.http.client.protocol,ClientContextConfigurer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.client.protocol,ClientContextConfigurer,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ClientContext
4.0.2,org.apache.http.client.protocol,RequestAddCookies,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.client.protocol,RequestClientConnControl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.client.protocol,RequestDefaultHeaders,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.client.protocol,RequestProxyAuthentication,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.client.protocol,RequestTargetAuthentication,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.client.protocol,ResponseProcessCookies,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.client.protocol,TestRedirects,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 32 public methods
4.0.2,org.apache.http.client.utils,JdkIdn,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.client.utils,URLEncodedUtils,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: CONTENT_TYPE; PARAMETER_SEPARATOR; NAME_VALUE_SEPARATOR
4.0.2,org.apache.http.client.utils,TestURIUtils,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 48 public methods
4.0.2,org.apache.http.conn,BasicEofSensorWatcher,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.conn,BasicManagedEntity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.conn,ConnectionPoolTimeoutException,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ConnectTimeoutException
4.0.2,org.apache.http.conn,HttpHostConnectException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.conn.params,ConnConnectionParamBean,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.conn.params,ConnConnectionPNames,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: MAX_STATUS_LINE_GARBAGE
4.0.2,org.apache.http.conn.params,ConnManagerParamBean,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.conn.params,ConnManagerParams,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_MAX_TOTAL_CONNECTIONS; DEFAULT_CONN_PER_ROUTE
4.0.2,org.apache.http.conn.params,ConnManagerParams,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ConnManagerPNames
4.0.2,org.apache.http.conn.params,ConnManagerPNames,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TIMEOUT; MAX_CONNECTIONS_PER_ROUTE; MAX_TOTAL_CONNECTIONS
4.0.2,org.apache.http.conn.params,ConnPerRouteBean,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_MAX_CONNECTIONS_PER_ROUTE; maxPerHostMap; defaultMax
4.0.2,org.apache.http.conn.params,ConnRouteParamBean,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.conn.params,ConnRouteParams,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: NO_HOST; NO_ROUTE
4.0.2,org.apache.http.conn.params,ConnRouteParams,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ConnRoutePNames
4.0.2,org.apache.http.conn.params,ConnRoutePNames,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_PROXY; LOCAL_ADDRESS; FORCED_ROUTE
4.0.2,org.apache.http.conn.params,TestRouteParams,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TARGET1; ROUTE1; LOCAL1
4.0.2,org.apache.http.conn.routing,HttpRouteDirector,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: UNREACHABLE; COMPLETE; CONNECT_TARGET; CONNECT_PROXY; TUNNEL_TARGET; TUNNEL_PROXY; LAYER_PROTOCOL
4.0.2,org.apache.http.conn.routing,RouteTracker,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 23 public methods
4.0.2,org.apache.http.conn.routing,TestHttpRoute,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TARGET1; TARGET2; PROXY1; PROXY2; PROXY3; LOCAL41; LOCAL42; LOCAL61; LOCAL62
4.0.2,org.apache.http.conn.routing,TestRouteDirector,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TARGET1; TARGET2; PROXY1; PROXY2; PROXY3; LOCAL41; LOCAL42; LOCAL61; LOCAL62
4.0.2,org.apache.http.conn.routing,TestRouteTracker,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TARGET1; TARGET2; PROXY1; PROXY2; PROXY3; LOCAL41; LOCAL42; LOCAL61; LOCAL62
4.0.2,org.apache.http.conn.ssl,SSLSocketFactory,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TLS; SSL; SSLV2; ALLOW_ALL_HOSTNAME_VERIFIER; BROWSER_COMPATIBLE_HOSTNAME_VERIFIER; STRICT_HOSTNAME_VERIFIER; DEFAULT_FACTORY; sslcontext; socketfactory; nameResolver; hostnameVerifier
4.0.2,org.apache.http.conn.ssl,CertificatesToPlayWith,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: X509_FOO; X509_HANAKO; X509_FOO_BAR; X509_FOO_BAR_HANAKO; X509_WILD_FOO; X509_WILD_CO_JP; X509_WILD_FOO_BAR_HANAKO; X509_THREE_CNS_FOO_BAR_HANAKO; X509_NO_CNS_FOO; X509_INTERMEDIATE_CA; X509_ROOT_CA; RSA_PUBLIC_MODULUS; RSA_PUBLIC_EXPONENT; RSA_PRIVATE_EXPONENT; RSA_PRIME1; RSA_PRIME2; RSA_EXPONENT1; RSA_EXPONENT2; RSA_COEFFICIENT; X509_MULTIPLE_SUBJECT_ALT
4.0.2,org.apache.http.conn.ssl,CertificatesToPlayWith,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: X509_FOO; X509_HANAKO; X509_FOO_BAR; X509_FOO_BAR_HANAKO; X509_WILD_FOO; X509_WILD_CO_JP; X509_WILD_FOO_BAR_HANAKO; X509_THREE_CNS_FOO_BAR_HANAKO; X509_NO_CNS_FOO; X509_INTERMEDIATE_CA; X509_ROOT_CA; RSA_PUBLIC_MODULUS; RSA_PUBLIC_EXPONENT; RSA_PRIVATE_EXPONENT; RSA_PRIME1; RSA_PRIME2; RSA_EXPONENT1; RSA_EXPONENT2; RSA_COEFFICIENT; X509_MULTIPLE_SUBJECT_ALT
4.0.2,org.apache.http.cookie,ClientCookie,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: VERSION_ATTR; PATH_ATTR; DOMAIN_ATTR; MAX_AGE_ATTR; SECURE_ATTR; COMMENT_ATTR; EXPIRES_ATTR; PORT_ATTR; COMMENTURL_ATTR; DISCARD_ATTR
4.0.2,org.apache.http.cookie,MalformedCookieException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.cookie,SM,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: COOKIE; COOKIE2; SET_COOKIE; SET_COOKIE2
4.0.2,org.apache.http.cookie,TestCookieOrigin,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.cookie,TestCookiePathComparator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.cookie,TestCookiePolicy,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.cookie.params,CookieSpecParamBean,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.cookie.params,CookieSpecPNames,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DATE_PATTERNS; SINGLE_COOKIE_HEADER
4.0.2,org.apache.http.impl.auth,BasicScheme,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): RFC2617Scheme
4.0.2,org.apache.http.impl.auth,BasicSchemeFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.impl.auth,DigestScheme,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): RFC2617Scheme
4.0.2,org.apache.http.impl.auth,DigestSchemeFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.impl.auth,NTLMEngineException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.impl.auth,NTLMScheme,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.impl.auth,NTLMScheme,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AuthSchemeBase
4.0.2,org.apache.http.impl.auth,RFC2617Scheme,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AuthSchemeBase
4.0.2,org.apache.http.impl.auth,TestRFC2617Scheme,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.impl.auth,TestAuthScheme,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): RFC2617Scheme
4.0.2,org.apache.http.impl.client,AbstractHttpClient,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 48 public methods
4.0.2,org.apache.http.impl.client,BasicResponseHandler,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.impl.client,DefaultHttpClient,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractHttpClient
4.0.2,org.apache.http.impl.client,DefaultProxyAuthenticationHandler,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractAuthenticationHandler
4.0.2,org.apache.http.impl.client,DefaultRequestDirector,Insufficient Modularization,The tool detected the smell in this class because the class is highly complex. The sum of cyclomatic complexity of all methods of this class (i.e. WMC) is: 108
4.0.2,org.apache.http.impl.client,DefaultTargetAuthenticationHandler,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractAuthenticationHandler
4.0.2,org.apache.http.impl.client,TestBasicCookieStore,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.impl.client,TestBasicCredentialsProvider,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: CREDS1; CREDS2; SCOPE1; SCOPE2; BOGUS; DEFSCOPE
4.0.2,org.apache.http.impl.client,TestDefaultClientRequestDirector,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 64 public methods
4.0.2,org.apache.http.impl.client,FaultyHttpClient,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): DefaultHttpClient
4.0.2,org.apache.http.impl.client,SimpleService,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.impl.client,SimpleService,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.impl.conn,AbstractClientConnAdapter,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 23 public methods
4.0.2,org.apache.http.impl.conn,AbstractPooledConnAdapter,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractClientConnAdapter
4.0.2,org.apache.http.impl.conn,DefaultHttpRoutePlanner,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.0.2,org.apache.http.impl.conn,SingleClientConnManager,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: log; MISUSE_MESSAGE; schemeRegistry; connOperator; alwaysShutDown; uniquePoolEntry; managedConn; lastReleaseTime; connectionExpiresTime; isShutDown
4.0.2,org.apache.http.impl.conn,ClientConnAdapterMockup,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractClientConnAdapter
4.0.2,org.apache.http.impl.conn,ExecReqThread,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: conn_manager; request_spec; response; response_data; executor; processor; context; params
4.0.2,org.apache.http.impl.conn,RequestSpec,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: executor; processor; context; params
4.0.2,org.apache.http.impl.conn,RequestSpec,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: executor; processor; context; params
