Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell
1.5.4,org.apache.xml.security.samples.signature,CreateMerlinsExampleTwentyThree,createObject4,Long Statement,The length of the statement "manifest.addDocument(BaseURI`"#reference-1"`null`Constants.ALGO_ID_DIGEST_SHA1`null`"http://www.w3.org/2000/09/xmldsig#Reference");" is 131.
1.5.4,org.apache.xml.security.samples.signature,CreateMerlinsExampleTwentyThree,createObject4,Long Statement,The length of the statement "String xslt="" + "<xsl:stylesheet xmlns:xsl='http://www.w3.org/1999/XSL/Transform'\n" + " xmlns='http://www.w3.org/TR/xhtml1/strict' \n"+ " exclude-result-prefixes='foo' \n"+ " version='1.0'>\n"+ " <xsl:output encoding='UTF-8' \n"+ " indent='no' \n"+ " method='xml' />\n"+ " <xsl:template match='/'>\n"+ " <html>\n"+ " <head>\n"+ " <title>Notaries</title>\n"+ " </head>\n"+ " <body>\n"+ " <table>\n"+ " <xsl:for-each select='Notaries/Notary'>\n"+ " <tr>\n"+ " <th>\n"+ " <xsl:value-of select='@name' />\n"+ " </th>\n"+ " </tr>\n"+ " </xsl:for-each>\n"+ " </table>\n"+ " </body>\n"+ " </html>\n"+ " </xsl:template>\n"+ "</xsl:stylesheet>\n";" is 640.
1.5.4,org.apache.xml.security.samples.signature,HereSigner,main,Long Statement,The length of the statement "String xpath="\n" + "count(" + "\n"+ " ancestor-or-self::prof:Object "+ "\n"+ " | "+ "\n"+ " here()/ancestor::prof:Signature[1]/child::prof:Object[@Id='object-1']"+ "\n"+ ") <= count("+ "\n"+ " ancestor-or-self::prof:Object"+ "\n"+ ") "+ "\n";" is 243.
1.5.4,org.apache.xml.security.samples.signature,SignaturePropertiesSample,main,Long Statement,The length of the statement "sig.getKeyInfo().addKeyName("The UTF-8 octets of \"" + secretKey + "\" are used for signing ("+ secretKey.length()+ " octets)");" is 128.
1.5.4,org.apache.xml.security.samples.signature,TestSignature,main,Long Statement,The length of the statement "String filenames[]={merlinsDir + "signature-keyname.xml"`merlinsDir + "signature-retrievalmethod-rawx509crt.xml"`merlinsDir + "signature-x509-crt-crl.xml"`merlinsDir + "signature-x509-crt.xml"`merlinsDir + "signature-x509-is.xml"`merlinsDir + "signature-x509-ski.xml"`merlinsDir + "signature-x509-sn.xml"`ourDir + "signature-retrievalmethod-x509data.xml"};" is 356.
1.5.4,org.apache.xml.security.samples.signature,TestSignature,main,Long Statement,The length of the statement "ki.addStorageResolver(new StorageResolver(new org.apache.xml.security.keys.storage.implementations.CertsInFilesystemDirectoryResolver(merlinsDir + "certs")));" is 158.
1.5.4,org.apache.xml.security.samples.signature,VerifyCollectableSignature,main,Long Statement,The length of the statement "System.out.println("The XML signature number " + i + " in file "+ BaseURI+ " is "+ (signature.checkSignatureValue(signature.createSecretKey(CreateCollectableSignature.passphrase.getBytes())) ? "valid (good)" : "invalid !!!!! (bad)"));" is 234.
1.5.4,org.apache.xml.security.samples.signature,VerifyMerlinsExamplesFifteen,main,Long Statement,The length of the statement "dbf.setAttribute("http://apache.org/xml/properties/schema/external-schemaLocation"`Constants.SignatureSpecNS + " " + VerifyMerlinsExamplesSixteen.signatureSchemaFile);" is 167.
1.5.4,org.apache.xml.security.samples.signature,VerifyMerlinsExamplesFifteen,main,Long Statement,The length of the statement "String filenames[]={merlinsDir + "signature-enveloping-hmac-sha1.xml"`merlinsDir + "signature-enveloped-dsa.xml"`merlinsDir + "signature-enveloping-b64-dsa.xml"`merlinsDir + "signature-enveloping-dsa.xml"`merlinsDir + "signature-enveloping-rsa.xml"`merlinsDir + "signature-external-b64-dsa.xml"`merlinsDir + "signature-external-dsa.xml"};" is 338.
1.5.4,org.apache.xml.security.samples.signature,VerifyMerlinsExamplesFifteen,verifyHMAC,Long Statement,The length of the statement "System.out.println("The XML signature in file " + f.toURI().toURL().toString() + " is "+ (signature.checkSignatureValue(sk) ? "valid (good)" : "invalid !!!!! (bad)"));" is 167.
1.5.4,org.apache.xml.security.samples.signature,VerifyMerlinsExamplesSixteen,main,Long Statement,The length of the statement "dbf.setAttribute("http://apache.org/xml/properties/schema/external-schemaLocation"`Constants.SignatureSpecNS + " " + VerifyMerlinsExamplesSixteen.signatureSchemaFile);" is 167.
1.5.4,org.apache.xml.security.samples.signature,VerifyMerlinsExamplesSixteen,verify,Long Statement,The length of the statement "System.out.println("The XML signature in file " + f.toURI().toURL().toString() + " is "+ (signature.checkSignatureValue(cert) ? "valid (good)" : "invalid !!!!! (bad)"));" is 169.
1.5.4,org.apache.xml.security.samples.signature,VerifyMerlinsExamplesSixteen,verify,Long Statement,The length of the statement "System.out.println("The XML signature in file " + f.toURI().toURL().toString() + " is "+ (signature.checkSignatureValue(pk) ? "valid (good)" : "invalid !!!!! (bad)"));" is 167.
1.5.4,org.apache.xml.security.samples.signature,VerifyMerlinsExamplesTwentyThree,main,Long Statement,The length of the statement "dbf.setAttribute("http://apache.org/xml/properties/schema/external-schemaLocation"`Constants.SignatureSpecNS + " " + VerifyMerlinsExamplesTwentyThree.signatureSchemaFile);" is 171.
1.5.4,org.apache.xml.security.samples.signature,VerifyMerlinsExamplesTwentyThree,main,Long Statement,The length of the statement "String filenames[]={merlinsDir + "signature.xml"`merlinsDir + "signature-enveloped-dsa.xml"`merlinsDir + "signature-enveloping-b64-dsa.xml"`merlinsDir + "signature-enveloping-dsa.xml"`merlinsDir + "signature-enveloping-hmac-sha1.xml"`merlinsDir + "signature-enveloping-rsa.xml"`merlinsDir + "signature-external-b64-dsa.xml"`merlinsDir + "signature-external-dsa.xml"};" is 367.
1.5.4,org.apache.xml.security.samples.signature,VerifyMerlinsExamplesTwentyThree,verify,Long Statement,The length of the statement "System.out.println("The XML signature in file " + f.toURI().toURL().toString() + " is "+ (signature.checkSignatureValue(cert) ? "valid (good)" : "invalid !!!!! (bad)"));" is 169.
1.5.4,org.apache.xml.security.samples.signature,VerifyMerlinsExamplesTwentyThree,verify,Long Statement,The length of the statement "System.out.println("The XML signature in file " + f.toURI().toURL().toString() + " is "+ (signature.checkSignatureValue(pk) ? "valid (good)" : "invalid !!!!! (bad)"));" is 167.
1.5.4,org.apache.xml.security.samples.signature,VerifySignature,main,Complex Method,Cyclomatic complexity of the method is 10
1.5.4,org.apache.xml.security.samples.signature,VerifySignature,main,Long Statement,The length of the statement "dbf.setAttribute("http://apache.org/xml/properties/schema/external-schemaLocation"`Constants.SignatureSpecNS + " " + signatureSchemaFile);" is 138.
1.5.4,org.apache.xml.security.samples.signature,VerifySignature,main,Long Statement,The length of the statement "System.out.println("The XML signature in file " + f.toURI().toURL().toString() + " is "+ (signature.checkSignatureValue(cert) ? "valid (good)" : "invalid !!!!! (bad)"));" is 169.
1.5.4,org.apache.xml.security.samples.signature,VerifySignature,main,Long Statement,The length of the statement "System.out.println("The XML signature in file " + f.toURI().toURL().toString() + " is "+ (signature.checkSignatureValue(pk) ? "valid (good)" : "invalid !!!!! (bad)"));" is 167.
1.5.4,org.apache.xml.security.samples.transforms,SampleTransformChaining,main,Long Statement,The length of the statement "String inputStr="<?xml version=\"1.0\"?>" + "\n" + "<Class>"+ "\n"+ " <BASE64>"+ "\n"+ " PGNvbnRhaW5lcj4KICAgPGU+SGVsbG8sIDwhLS0gY29tbWVudCAtLT4gd29ybGQhPC9lPgogICA8"+ "\n"+ " T3JkZXIgTmFtZT0nVElOQU1JRk9STUVTJyB4bWxucz0naHR0cDovL3NmZGZnLyc+CiAgICAgIDxG"+ "\n"+ " YW1pbHkgTmFtZT0nVElOQU1JREFFJz4KICAgICAgICAgPFNwZWNpZXMgU2NpZW50aWZpY19OYW1l"+ "\n"+ " PSdDcnlwdHVyZWxsdXMgYm91Y2FyZGknPlNsYXR5LWJyZWFzdGVkIFRpbmFtb3UuPC9TcGVjaWVz"+ "\n"+ " PgogICAgICA8L0ZhbWlseT4KICAgPC9PcmRlcj4KICAgPE9yZGVyIE5hbWU9J1BPRElDSVBFRElG"+ "\n"+ " T1JNRVMnLz4KPC9jb250YWluZXI+Cg=="+ "\n"+ " </BASE64>"+ "\n"+ "<Signature Id='SignatureToBeOmitted' xmlns='http://www.w3.org/2000/09/xmldsig#'>"+ "\n"+ " <SignedInfo>"+ "\n"+ " <Reference URI=''>"+ "\n"+ " <Transforms>"+ "\n"+ " <Transform Algorithm='http://www.w3.org/TR/1999/REC-xpath-19991116'>\n"+ " <!-- Exclude all signatures -->\n"+ " <ds:XPath xmlns:ds='http://www.w3.org/2000/09/xmldsig#'>\n"+ " ancestor::BASE64"+ " </ds:XPath>\n"+ " </Transform>\n"+ " <Transform Algorithm='http://www.w3.org/2000/09/xmldsig#base64' />\n"+ " <Transform Algorithm='http://www.w3.org/TR/1999/REC-xpath-19991116'>\n"+ " <ds:XPath xmlns:ds='http://www.w3.org/2000/09/xmldsig#'>\n"+ " not(self::container) "+ " </ds:XPath>\n"+ " </Transform>\n"+ " <Transform Algorithm='http://www.w3.org/TR/2001/REC-xml-c14n-20010315' />\n"+ " </Transforms>"+ "\n"+ " </Reference>"+ "\n"+ " </SignedInfo>"+ "\n"+ " </Signature>"+ "</Class>"+ "\n";" is 1443.
1.5.4,org.apache.xml.security.samples.transforms,SampleTransformEnvelopedSignature,main,Long Statement,The length of the statement "String inputStr="<?xml version=\"1.0\"?>" + "\n" + "<Document xmlns='http://www.w3.org/2000/09/xmldsig#'>"+ "\n"+ " <Data attr='attrValue'>text in Data</Data>"+ "\n"+ "<Signature Id='SignatureToBeOmitted' xmlns='http://www.w3.org/2000/09/xmldsig#'>"+ "\n"+ " <SignedInfo>"+ "\n"+ " <Reference>"+ "\n"+ " <Transforms>"+ "\n"+ " <Transform Algorithm='http://www.w3.org/2000/09/xmldsig#enveloped-signature' />"+ "\n"+ " <Transform Algorithm='http://www.w3.org/TR/2001/REC-xml-c14n-20010315#WithComments' />"+ "\n"+ " </Transforms>"+ "\n"+ " </Reference>"+ "\n"+ " </SignedInfo>"+ "\n"+ " </Signature>"+ " <Signature Id='VisibleSignature' xmlns='http://www.w3.org/2000/09/xmldsig#'>"+ "\n"+ " <SignedInfo xmlns='http://www.w3.org/2000/09/xmldsig#'>"+ "\n"+ " <Reference xmlns='http://www.w3.org/2000/09/xmldsig#'>"+ "\n"+ " <Transforms xmlns='http://www.w3.org/2000/09/xmldsig#'>"+ "\n"+ " <Transform Algorithm='http://www.w3.org/2000/09/xmldsig#enveloped-signature' />"+ "\n"+ " <Transform Algorithm='http://www.w3.org/TR/2001/REC-xml-c14n-20010315#WithComments' />"+ "\n"+ " </Transforms>"+ "\n"+ " </Reference>"+ "\n"+ " </SignedInfo>"+ "\n"+ " </Signature>"+ "\n"+ "</Document>"+ "\n";" is 1185.
1.5.4,org.apache.xml.security.samples.transforms,SampleTransformXPath,main,Long Statement,The length of the statement "String transformStr="<?xml version='1.0'?>\n" + "<Transforms xmlns='http://www.w3.org/2000/09/xmldsig#'>\n" + "<Transform Algorithm='http://www.w3.org/TR/1999/REC-xpath-19991116'>\n"+ " <!-- Exclude all signatures -->\n"+ " <ds:XPath xmlns:ds='http://www.w3.org/2000/09/xmldsig#'>self::text()[ancestor-or-self::node()=/Class/e[1]]</ds:XPath>\n"+ "</Transform>\n"+ "</Transforms>\n";" is 382.
1.5.4,org.apache.xml.security.samples.transforms,SampleTransformXPath,main,Long Statement,The length of the statement "String inputStr="<?xml version=\"1.0\"?>" + "\n" + "<Class>"+ "\n"+ " <e>Hello` <!-- comment --> world!</e>"+ "\n"+ " <Order Name='TINAMIFORMES' xmlns='http://sfdfg/'>"+ "\n"+ " <Family Name='TINAMIDAE'>"+ "\n"+ " <Species Scientific_Name='Crypturellus boucardi'>Slaty-breasted Tinamou.</Species>"+ "\n"+ " </Family>"+ "\n"+ " </Order>"+ "\n"+ " <Order Name='PODICIPEDIFORMES'/>"+ "\n"+ "<Signature Id='SignatureToBeOmitted' xmlns='http://www.w3.org/2000/09/xmldsig#'>"+ "\n"+ " <SignedInfo>"+ "\n"+ " <Reference>"+ "\n"+ " <Transforms>"+ "\n"+ " <Transform Algorithm='http://www.w3.org/2000/09/xmldsig#enveloped-signature' />"+ "\n"+ " </Transforms>"+ "\n"+ " </Reference>"+ "\n"+ " </SignedInfo>"+ "\n"+ " </Signature>"+ "</Class>"+ "\n";" is 740.
1.5.4,org.apache.xml.security.samples.transforms,SampleTransformXPath2Filter,create,Long Statement,The length of the statement "String inputDoc="<Document>\n" + " <ToBeSigned>\n" + " <!-- comment -->\n"+ " <Data />\n"+ " <NotToBeSigned>\n"+ " <ReallyToBeSigned>\n"+ " <!-- comment -->\n"+ " <Data />\n"+ " </ReallyToBeSigned>\n"+ " </NotToBeSigned>\n"+ " </ToBeSigned>\n"+ " <ToBeSigned>\n"+ " <Data />\n"+ " <NotToBeSigned>\n"+ " <Data />\n"+ " </NotToBeSigned>\n"+ " </ToBeSigned>\n"+ "</Document>";" is 373.
1.5.4,org.apache.xml.security.samples.transforms,SampleTransformXPath2Filter,create,Long Statement,The length of the statement "String filters[][]={{XPath2FilterContainer.INTERSECT`"//ToBeSigned"}`{XPath2FilterContainer.SUBTRACT`"//NotToBeSigned"}`{XPath2FilterContainer.UNION`"//ReallyToBeSigned"}};" is 172.
1.5.4,org.apache.xml.security.samples.transforms,SampleTransformXPath2Filter,create,Long Statement,The length of the statement "sig.getKeyInfo().addKeyName("The UTF-8 octets of \"" + secretKey + "\" are used for signing ("+ secretKey.length()+ " octets)");" is 128.
1.5.4,org.apache.xml.security.samples.transforms,SampleTransformXPath2Filter2,create,Long Statement,The length of the statement "String inputDoc="<A><UNSIGNED><B><SIGNED><MORE_SIGNED_STUFF/></SIGNED><C><UNSIGNED/></C></B><D><UNSIGNED/></D><UNSIGNED><E><SIGNED><MORE_SIGNED_STUFF/></SIGNED></E><UNSIGNED><F><G><H/></G></F></UNSIGNED></UNSIGNED></UNSIGNED></A>";" is 231.
1.5.4,org.apache.xml.security.samples.transforms,SampleTransformXPath2Filter2,create,Long Statement,The length of the statement "sig.getElement().setAttributeNS(Constants.NamespaceSpecNS`"xmlns:" + ElementProxy.getDefaultPrefix(Transforms.TRANSFORM_XPATH2FILTER)`Transforms.TRANSFORM_XPATH2FILTER);" is 169.
1.5.4,org.apache.xml.security.samples.transforms,SampleTransformXPath2Filter2,create,Long Statement,The length of the statement "transforms.addTransform(Transforms.TRANSFORM_XPATH2FILTER`XPath2FilterContainer.newInstanceIntersect(doc`"//E").getElement());" is 126.
1.5.4,org.apache.xml.security.samples.transforms,SampleTransformXPath2Filter2,create,Long Statement,The length of the statement "transforms.addTransform(Transforms.TRANSFORM_XPATH2FILTER`XPath2FilterContainer.newInstanceUnion(doc`"//B").getElement());" is 122.
1.5.4,org.apache.xml.security.samples.transforms,SampleTransformXPath2Filter2,create,Long Statement,The length of the statement "transforms.addTransform(Transforms.TRANSFORM_XPATH2FILTER`XPath2FilterContainer.newInstanceSubtract(doc`"//C").getElement());" is 125.
1.5.4,org.apache.xml.security.samples.transforms,SampleTransformXPath2Filter2,create,Long Statement,The length of the statement "transforms.addTransform(Transforms.TRANSFORM_XPATH2FILTER`XPath2FilterContainer.newInstanceUnion(doc`"//F").getElement());" is 122.
1.5.4,org.apache.xml.security.samples.transforms,SampleTransformXPath2Filter2,create,Long Statement,The length of the statement "transforms.addTransform(Transforms.TRANSFORM_XPATH2FILTER`XPath2FilterContainer.newInstanceSubtract(doc`"//G").getElement());" is 125.
1.5.4,org.apache.xml.security.samples.transforms,SampleTransformXPath2Filter2,create,Long Statement,The length of the statement "transforms.addTransform(Transforms.TRANSFORM_XPATH2FILTER`XPath2FilterContainer.newInstanceUnion(doc`"//H").getElement());" is 122.
