Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell
mina-sshd-sshd-0.14.0,org.apache.sshd,ClientBuilder,fillWithDefaultValues,Long Statement,The length of the statement "keyExchangeFactories=Arrays.asList(new org.apache.sshd.client.kex.DHGEX256.Factory()`new org.apache.sshd.client.kex.DHGEX.Factory()`new org.apache.sshd.client.kex.DHG1.Factory());" is 179.
mina-sshd-sshd-0.14.0,org.apache.sshd,ServerBuilder,fillWithDefaultValues,Complex Method,Cyclomatic complexity of the method is 9
mina-sshd-sshd-0.14.0,org.apache.sshd,ServerBuilder,fillWithDefaultValues,Long Statement,The length of the statement "keyExchangeFactories=Arrays.asList(new org.apache.sshd.server.kex.DHGEX256.Factory()`new org.apache.sshd.server.kex.DHGEX.Factory()`new org.apache.sshd.server.kex.ECDHP256.Factory()`new org.apache.sshd.server.kex.ECDHP384.Factory()`new org.apache.sshd.server.kex.ECDHP521.Factory()`new org.apache.sshd.server.kex.DHG14.Factory()`new org.apache.sshd.server.kex.DHG1.Factory());" is 376.
mina-sshd-sshd-0.14.0,org.apache.sshd,ServerBuilder,fillWithDefaultValues,Long Statement,The length of the statement "keyExchangeFactories=Arrays.asList(new org.apache.sshd.server.kex.DHGEX256.Factory()`new org.apache.sshd.server.kex.DHGEX.Factory()`new org.apache.sshd.server.kex.ECDHP256.Factory()`new org.apache.sshd.server.kex.ECDHP384.Factory()`new org.apache.sshd.server.kex.ECDHP521.Factory()`new org.apache.sshd.server.kex.DHG1.Factory());" is 329.
mina-sshd-sshd-0.14.0,org.apache.sshd,ServerBuilder,fillWithDefaultValues,Long Statement,The length of the statement "keyExchangeFactories=Arrays.asList(new org.apache.sshd.server.kex.DHGEX256.Factory()`new org.apache.sshd.server.kex.DHGEX.Factory()`new org.apache.sshd.server.kex.DHG1.Factory());" is 179.
mina-sshd-sshd-0.14.0,org.apache.sshd,ServerBuilder,fillWithDefaultValues,Long Statement,The length of the statement "globalRequestHandlers=Arrays.asList(new KeepAliveHandler()`new NoMoreSessionsHandler()`new TcpipForwardHandler()`new CancelTcpipForwardHandler());" is 146.
mina-sshd-sshd-0.14.0,org.apache.sshd,SshClient,checkConfig,Complex Method,Cyclomatic complexity of the method is 14
mina-sshd-sshd-0.14.0,org.apache.sshd,SshClient,checkConfig,Long Statement,The length of the statement "setUserAuthFactories(Arrays.asList(new UserAuthPublicKey.Factory()`new UserAuthKeyboardInteractive.Factory()`new UserAuthPassword.Factory()));" is 142.
mina-sshd-sshd-0.14.0,org.apache.sshd,SshClient,main,Complex Conditional,The conditional expression f.exists() && f.isFile() && f.canRead() is complex.
mina-sshd-sshd-0.14.0,org.apache.sshd,SshClient,main,Complex Conditional,The conditional expression f.exists() && f.isFile() && f.canRead() is complex.
mina-sshd-sshd-0.14.0,org.apache.sshd,SshClient,main,Complex Conditional,The conditional expression f.exists() && f.isFile() && f.canRead() is complex.
mina-sshd-sshd-0.14.0,org.apache.sshd,SshClient,main,Complex Method,Cyclomatic complexity of the method is 37
mina-sshd-sshd-0.14.0,org.apache.sshd,SshClient,main,Empty catch clause,The method has an empty catch block.
mina-sshd-sshd-0.14.0,org.apache.sshd,SshClient,main,Long Method,The method has 228 lines of code.
mina-sshd-sshd-0.14.0,org.apache.sshd,SshClient,main,Long Statement,The length of the statement "return String.format("%1$tY-%1$tm-%1$td: %2$-7.7s: %3$-32.32s: %4$s%5$s%n"`new Date(record.getMillis())`record.getLevel().getName()`record.getLoggerName()`message`throwable);" is 174.
mina-sshd-sshd-0.14.0,org.apache.sshd,SshClient,main,Long Statement,The length of the statement "System.err.println("usage: ssh [-A|-a] [-v[v][v]] [-D socksPort] [-l login] [-p port] [-o option=value] hostname [command]");" is 125.
mina-sshd-sshd-0.14.0,org.apache.sshd,SshClient,main,Magic Number,The method contains a magic number: 22
mina-sshd-sshd-0.14.0,org.apache.sshd,SshClient,main,Magic Number,The method contains a magic number: 2
mina-sshd-sshd-0.14.0,org.apache.sshd,SshClient,main,Magic Number,The method contains a magic number: 3
mina-sshd-sshd-0.14.0,org.apache.sshd,SshClient,main,Magic Number,The method contains a magic number: 2
mina-sshd-sshd-0.14.0,org.apache.sshd,SshClient,format,Long Statement,The length of the statement "return String.format("%1$tY-%1$tm-%1$td: %2$-7.7s: %3$-32.32s: %4$s%5$s%n"`new Date(record.getMillis())`record.getLevel().getName()`record.getLoggerName()`message`throwable);" is 174.
mina-sshd-sshd-0.14.0,org.apache.sshd,SshClient,interactive,Empty catch clause,The method has an empty catch block.
mina-sshd-sshd-0.14.0,org.apache.sshd,SshClient,interactive,Long Parameter List,The method has 5 parameters. 
mina-sshd-sshd-0.14.0,org.apache.sshd,SshServer,checkConfig,Complex Method,Cyclomatic complexity of the method is 18
mina-sshd-sshd-0.14.0,org.apache.sshd,SshServer,main,Complex Method,Cyclomatic complexity of the method is 16
mina-sshd-sshd-0.14.0,org.apache.sshd,SshServer,main,Long Method,The method has 121 lines of code.
mina-sshd-sshd-0.14.0,org.apache.sshd,SshServer,main,Long Statement,The length of the statement "sshd.setShellFactory(new ProcessShellFactory(new String[]{"/bin/sh"`"-i"`"-l"}`EnumSet.of(ProcessShellFactory.TtyOptions.ONlCr)));" is 130.
mina-sshd-sshd-0.14.0,org.apache.sshd,SshServer,main,Long Statement,The length of the statement "sshd.setShellFactory(new ProcessShellFactory(new String[]{"cmd.exe "}`EnumSet.of(ProcessShellFactory.TtyOptions.Echo`ProcessShellFactory.TtyOptions.ICrNl`ProcessShellFactory.TtyOptions.ONlCr)));" is 194.
mina-sshd-sshd-0.14.0,org.apache.sshd,SshServer,main,Long Statement,The length of the statement "ttyOptions=EnumSet.of(ProcessShellFactory.TtyOptions.Echo`ProcessShellFactory.TtyOptions.ICrNl`ProcessShellFactory.TtyOptions.ONlCr);" is 133.
mina-sshd-sshd-0.14.0,org.apache.sshd,SshServer,main,Magic Number,The method contains a magic number: 8000
mina-sshd-sshd-0.14.0,org.apache.sshd,SshServer,createCommand,Long Statement,The length of the statement "ttyOptions=EnumSet.of(ProcessShellFactory.TtyOptions.Echo`ProcessShellFactory.TtyOptions.ICrNl`ProcessShellFactory.TtyOptions.ONlCr);" is 133.
mina-sshd-sshd-0.14.0,org.apache.sshd,AbstractSessionTest,testReadIdentLongLine,Long Statement,The length of the statement "Buffer buf=new Buffer(("SSH-2.0-software" + "01234567890123456789012345678901234567890123456789" + "01234567890123456789012345678901234567890123456789"+ "01234567890123456789012345678901234567890123456789"+ "01234567890123456789012345678901234567890123456789"+ "01234567890123456789012345678901234567890123456789"+ "01234567890123456789012345678901234567890123456789").getBytes());" is 381.
mina-sshd-sshd-0.14.0,org.apache.sshd,AbstractSessionTest,testReadIdentLongHeader,Magic Number,The method contains a magic number: 32768
mina-sshd-sshd-0.14.0,org.apache.sshd,AbstractSessionTest,testReadIdentLongHeader,Magic Number,The method contains a magic number: 500
mina-sshd-sshd-0.14.0,org.apache.sshd,AgentTest,testAgentForwarding,Magic Number,The method contains a magic number: 1000
mina-sshd-sshd-0.14.0,org.apache.sshd,AuthenticationTest,testChangeUser,Magic Number,The method contains a magic number: 1000
mina-sshd-sshd-0.14.0,org.apache.sshd,CipherTest,loadTest,Magic Number,The method contains a magic number: 100000
mina-sshd-sshd-0.14.0,org.apache.sshd,CipherTest,runTest,Magic Number,The method contains a magic number: 10
mina-sshd-sshd-0.14.0,org.apache.sshd,CipherTest,runTest,Magic Number,The method contains a magic number: 512
mina-sshd-sshd-0.14.0,org.apache.sshd,ClientTest,testAsyncClient,Magic Number,The method contains a magic number: 1000
mina-sshd-sshd-0.14.0,org.apache.sshd,ClientTest,testCommandDeadlock,Empty catch clause,The method has an empty catch block.
mina-sshd-sshd-0.14.0,org.apache.sshd,ClientTest,testCommandDeadlock,Magic Number,The method contains a magic number: 100
mina-sshd-sshd-0.14.0,org.apache.sshd,ClientTest,testCommandDeadlock,Magic Number,The method contains a magic number: 100
