Project Name,Package Name,Architecture Smell,Cause of the Smell
commons-collections-collections-3.3,org.apache.commons.collections.functors,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.commons.collections
commons-collections-collections-3.3,org.apache.commons.collections.functors,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AllPredicate; FunctorUtils; NonePredicate; OnePredicate; PredicateDecorator; SwitchClosure; SwitchTransformer; TransformedPredicate; TruePredicate; AndPredicate; AnyPredicate; FalsePredicate; ChainedClosure; NOPClosure; TransformerClosure; ChainedTransformer; NOPTransformer; ConstantTransformer; MapTransformer; ForClosure; IfClosure; NotPredicate; NullIsExceptionPredicate; NullIsFalsePredicate; NullIsTruePredicate; OrPredicate]; [CloneTransformer; PrototypeFactory; PrototypeCloneFactory; PrototypeSerializationFactory; ConstantFactory; InstantiateFactory]; [ClosureTransformer]; [EqualPredicate; NullPredicate; IdentityPredicate]; [ExceptionClosure]; [ExceptionFactory]; [ExceptionPredicate]; [ExceptionTransformer]; [FactoryTransformer]; [InstanceofPredicate]; [InstantiateTransformer]; [InvokerTransformer]; [NotNullPredicate]; [PredicateTransformer]; [StringValueTransformer]; [TransformerPredicate]; [UniquePredicate]; [WhileClosure]. LCC (Lack of Component Cohesion) = 0.36
commons-collections-collections-3.3,org.apache.commons.collections.iterators,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 70
commons-collections-collections-3.3,org.apache.commons.collections.iterators,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.commons.collections; org.apache.commons.collections.list; org.apache.commons.collections.map
commons-collections-collections-3.3,org.apache.commons.collections.iterators,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AbstractEmptyIterator; EmptyIterator; EmptyListIterator; EmptyMapIterator; EmptyOrderedIterator; EmptyOrderedMapIterator; IteratorChain; TestIteratorChain; AbstractTestIterator; AbstractTestListIterator; AbstractTestMapIterator; AbstractTestOrderedMapIterator; TestAll]; [AbstractIteratorDecorator]; [AbstractListIteratorDecorator]; [AbstractMapIteratorDecorator]; [AbstractOrderedMapIteratorDecorator]; [ArrayIterator; ArrayListIterator; TestArrayIterator; TestArrayIterator2; TestArrayListIterator; TestArrayListIterator2; TestFilterIterator; FilterIterator; UniqueFilterIterator; TestUniqueFilterIterator]; [CollatingIterator; TestCollatingIterator]; [EntrySetMapIterator]; [EnumerationIterator]; [FilterListIterator; TestFilterListIterator]; [IteratorEnumeration]; [ListIteratorWrapper; TestListIteratorWrapper]; [LoopingIterator; TestLoopingIterator]; [LoopingListIterator; TestLoopingListIterator]; [ObjectArrayIterator; ObjectArrayListIterator; TestObjectArrayIterator; TestObjectArrayListIterator; TestObjectArrayListIterator2]; [ObjectGraphIterator; TestObjectGraphIterator; LeafFinder; Forest; Tree; Branch; Leaf]; [ProxyIterator]; [ProxyListIterator]; [ReverseListIterator; TestReverseListIterator]; [SingletonIterator; TestSingletonIterator; TestSingletonIterator2]; [SingletonListIterator; TestSingletonListIterator]; [TransformIterator]; [UnmodifiableIterator; TestUnmodifiableIterator]; [UnmodifiableListIterator; TestUnmodifiableListIterator]; [UnmodifiableMapIterator; TestUnmodifiableMapIterator]; [UnmodifiableOrderedMapIterator; TestUnmodifiableOrderedMapIterator]. LCC (Lack of Component Cohesion) = 0.37
commons-collections-collections-3.3,org.apache.commons.collections.keyvalue,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.commons.collections
commons-collections-collections-3.3,org.apache.commons.collections.keyvalue,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AbstractKeyValue; AbstractMapEntry; DefaultKeyValue; DefaultMapEntry; UnmodifiableMapEntry; TestDefaultKeyValue; TestDefaultMapEntry; TestUnmodifiableMapEntry; AbstractTestMapEntry; TestAll]; [AbstractMapEntryDecorator]; [MultiKey; TestMultiKey; SystemHashCodeSimulatingKey]; [TiedMapEntry; TestTiedMapEntry]. LCC (Lack of Component Cohesion) = 0.25
commons-collections-collections-3.3,org.apache.commons.collections.list,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 45
commons-collections-collections-3.3,org.apache.commons.collections.map,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 146
commons-collections-collections-3.3,org.apache.commons.collections.set,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 40
commons-collections-collections-3.3,org.apache.commons.collections.set,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.commons.collections.list; org.apache.commons.collections.map
