Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell
xmlgraphics-batik-batik-1_6,com.untrusted.script,UntrustedScriptHandler,run,Magic Number,The method contains a magic number: 20
xmlgraphics-batik-batik-1_6,com.untrusted.script,UntrustedScriptHandler,run,Magic Number,The method contains a magic number: 70
xmlgraphics-batik-batik-1_6,com.untrusted.script,UntrustedScriptHandler,run,Magic Number,The method contains a magic number: 20
xmlgraphics-batik-batik-1_6,com.untrusted.script,UntrustedScriptHandler,run,Magic Number,The method contains a magic number: 73
xmlgraphics-batik-batik-1_6,com.untrusted.script,UntrustedScriptHandler,run,Magic Number,The method contains a magic number: 20
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,DestinationType,getTranscoder,Missing default,The following switch statement is missing a default case: switch (code) {
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,DestinationType,readResolve,Missing default,The following switch statement is missing a default case: switch (code) {
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,parseRect,Complex Conditional,The conditional expression !Float.isNaN(x) && !Float.isNaN(y) && (!Float.isNaN(w) && w > 0)&& (!Float.isNaN(h) && h > 0) is complex.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,parseRect,Empty catch clause,The method has an empty catch block.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,parseRect,Magic Number,The method contains a magic number: 4
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,parseARGB,Complex Conditional,The conditional expression a >= 0 && a <= 255 && r >= 0 && r <= 255 && g >= 0 && g <= 255 && b >= 0 && b <= 255 is complex.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,parseARGB,Empty catch clause,The method has an empty catch block.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,parseARGB,Magic Number,The method contains a magic number: 4
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,parseARGB,Magic Number,The method contains a magic number: 255
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,parseARGB,Magic Number,The method contains a magic number: 255
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,parseARGB,Magic Number,The method contains a magic number: 255
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,parseARGB,Magic Number,The method contains a magic number: 255
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,getOptionDescription,Long Identifier,The length of the field CL_OPTION_MIME_TYPE_DESCRIPTION is 31.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,getOptionDescription,Long Identifier,The length of the field CL_OPTION_MAX_WIDTH_DESCRIPTION is 31.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,getOptionDescription,Long Identifier,The length of the field CL_OPTION_MAX_HEIGHT_DESCRIPTION is 32.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,getOptionDescription,Long Identifier,The length of the field CL_OPTION_BACKGROUND_COLOR_DESCRIPTION is 38.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,getOptionDescription,Long Identifier,The length of the field CL_OPTION_MEDIA_TYPE_DESCRIPTION is 32.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,getOptionDescription,Long Identifier,The length of the field CL_OPTION_DEFAULT_FONT_FAMILY_DESCRIPTION is 41.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,getOptionDescription,Long Identifier,The length of the field CL_OPTION_ALTERNATE_STYLESHEET_DESCRIPTION is 42.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,getOptionDescription,Long Identifier,The length of the field CL_OPTION_USER_STYLESHEET_DESCRIPTION is 37.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,getOptionDescription,Long Identifier,The length of the field CL_OPTION_LANGUAGE_DESCRIPTION is 30.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,handleOption,Magic Number,The method contains a magic number: 2.54f
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,handleOption,Magic Number,The method contains a magic number: 10
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,handleOption,Complex Conditional,The conditional expression (optionValue != 1) && (optionValue != 2) && (optionValue != 4)&& (optionValue != 8) is complex.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,handleOption,Long Statement,The length of the statement "if ((optionValue != 1) && (optionValue != 2) && (optionValue != 4)&& (optionValue != 8)) throw new IllegalArgumentException();" is 126.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,handleOption,Magic Number,The method contains a magic number: 2
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,handleOption,Magic Number,The method contains a magic number: 4
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,handleOption,Magic Number,The method contains a magic number: 8
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,getOptionDescription,Long Identifier,The length of the field CL_OPTION_VALIDATE_DESCRIPTION is 30.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,getOptionDescription,Long Identifier,The length of the field CL_OPTION_ALLOWED_SCRIPTS_DESCRIPTION is 37.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,getOptionDescription,Long Identifier,The length of the field CL_OPTION_CONSTRAIN_SCRIPT_ORIGIN_DESCRIPTION is 45.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,getOptionDescription,Long Identifier,The length of the field CL_OPTION_SECURITY_OFF_DESCRIPTION is 34.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,execute,Long Identifier,The length of the field ERROR_NOT_ENOUGH_OPTION_VALUES is 30.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,execute,Long Statement,The length of the statement "ApplicationSecurityEnforcer securityEnforcer=new ApplicationSecurityEnforcer(this.getClass()`RASTERIZER_SECURITY_POLICY);" is 121.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,proceedWithSourceTranscoding,Long Identifier,The length of the field MESSAGE_ABOUT_TO_TRANSCODE_SOURCE is 33.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Main,proceedWithSourceTranscoding,Long Statement,The length of the statement "System.out.print(Messages.formatMessage(MESSAGE_ABOUT_TO_TRANSCODE_SOURCE`new Object[]{source.toString()`dest.toString()}));" is 124.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,RectangleOptionHandler,parseRect,Complex Conditional,The conditional expression !Float.isNaN(x) && !Float.isNaN(y) && (!Float.isNaN(w) && w > 0)&& (!Float.isNaN(h) && h > 0) is complex.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,RectangleOptionHandler,parseRect,Empty catch clause,The method has an empty catch block.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,RectangleOptionHandler,parseRect,Magic Number,The method contains a magic number: 4
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,ColorOptionHandler,parseARGB,Complex Conditional,The conditional expression a >= 0 && a <= 255 && r >= 0 && r <= 255 && g >= 0 && g <= 255 && b >= 0 && b <= 255 is complex.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,ColorOptionHandler,parseARGB,Empty catch clause,The method has an empty catch block.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,ColorOptionHandler,parseARGB,Magic Number,The method contains a magic number: 4
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,ColorOptionHandler,parseARGB,Magic Number,The method contains a magic number: 255
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,ColorOptionHandler,parseARGB,Magic Number,The method contains a magic number: 255
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,ColorOptionHandler,parseARGB,Magic Number,The method contains a magic number: 255
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,ColorOptionHandler,parseARGB,Magic Number,The method contains a magic number: 255
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,Messages,get,Empty catch clause,The method has an empty catch block.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverter,execute,Complex Conditional,The conditional expression sources.size() == 1 && dst != null && isFile(dst) is complex.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverter,execute,Long Identifier,The length of the field ERROR_CANNOT_ACCESS_TRANSCODER is 30.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverter,computeDstFiles,Long Identifier,The length of the field ERROR_CANNOT_COMPUTE_DESTINATION is 32.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverter,computeTranscodingHints,Complex Method,Cyclomatic complexity of the method is 19
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverter,transcode,Complex Method,Cyclomatic complexity of the method is 8
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverter,transcode,Empty catch clause,The method has an empty catch block.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverter,transcode,Long Identifier,The length of the field ERROR_SOURCE_SAME_AS_DESTINATION is 32.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverter,createOutputDir,Long Identifier,The length of the field ERROR_UNABLE_TO_CREATE_OUTPUT_DIR is 33.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterURLSource,SVGConverterURLSource,Complex Conditional,The conditional expression path == null || !(path.toLowerCase().endsWith(SVG_EXTENSION) || path.toLowerCase().endsWith(SVGZ_EXTENSION)) is complex.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,MainTest,Complex Method,Cyclomatic complexity of the method is 31
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,MainTest,Long Method,The method has 471 lines of code.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,MainTest,Magic Number,The method contains a magic number: 467.69f
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,MainTest,Magic Number,The method contains a magic number: 467.69
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,MainTest,Magic Number,The method contains a magic number: 345.67f
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,MainTest,Magic Number,The method contains a magic number: 345.67
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,MainTest,Magic Number,The method contains a magic number: 467.69f
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,MainTest,Magic Number,The method contains a magic number: 467.69
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,MainTest,Magic Number,The method contains a magic number: 345.67f
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,MainTest,Magic Number,The method contains a magic number: 345.67
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,MainTest,Magic Number,The method contains a magic number: 5
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,MainTest,Magic Number,The method contains a magic number: 10
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,MainTest,Magic Number,The method contains a magic number: 20
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,MainTest,Magic Number,The method contains a magic number: 30
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,MainTest,Magic Number,The method contains a magic number: 200
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,MainTest,Magic Number,The method contains a magic number: 100
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,MainTest,Magic Number,The method contains a magic number: 50
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,MainTest,Magic Number,The method contains a magic number: 128
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,MainTest,Magic Number,The method contains a magic number: 5f
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,MainTest,Magic Number,The method contains a magic number: .5f
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,MainTest,Magic Number,The method contains a magic number: 8
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,validate,Magic Number,The method contains a magic number: 467.69f
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,validate,Magic Number,The method contains a magic number: 467.69
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,validate,Magic Number,The method contains a magic number: 345.67f
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,validate,Magic Number,The method contains a magic number: 345.67
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,validate,Magic Number,The method contains a magic number: 467.69f
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,validate,Magic Number,The method contains a magic number: 467.69
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,validate,Magic Number,The method contains a magic number: 345.67f
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,validate,Magic Number,The method contains a magic number: 345.67
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,validate,Magic Number,The method contains a magic number: 5
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,validate,Magic Number,The method contains a magic number: 10
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,validate,Magic Number,The method contains a magic number: 20
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,validate,Magic Number,The method contains a magic number: 30
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,validate,Magic Number,The method contains a magic number: 200
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,validate,Magic Number,The method contains a magic number: 100
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,validate,Magic Number,The method contains a magic number: 50
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,validate,Magic Number,The method contains a magic number: 128
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,validate,Magic Number,The method contains a magic number: 5f
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,validate,Magic Number,The method contains a magic number: .5f
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainTest,validate,Magic Number,The method contains a magic number: 8
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainConfigErrorTest,runImpl,Complex Conditional,The conditional expression errorArgs != null && errorArgs.length > 0 && badOption.equals(errorArgs[0]) is complex.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainConfigErrorTest,runImpl,Long Identifier,The length of the field ENTRY_KEY_EXPECTED_ERROR_ARGS_0 is 31.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainConfigErrorTest,runImpl,Long Statement,The length of the statement "report.addDescriptionEntry(ENTRY_KEY_GOT_ERROR_ARGS_0`errorArgs != null && errorArgs.length > 0 ? errorArgs[0] : "none");" is 121.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainConfigErrorTest,error,Complex Conditional,The conditional expression errorArgs != null && errorArgs.length > 0 && badOption.equals(errorArgs[0]) is complex.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainConfigErrorTest,error,Long Identifier,The length of the field ENTRY_KEY_EXPECTED_ERROR_ARGS_0 is 31.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,MainConfigErrorTest,error,Long Statement,The length of the statement "report.addDescriptionEntry(ENTRY_KEY_GOT_ERROR_ARGS_0`errorArgs != null && errorArgs.length > 0 ? errorArgs[0] : "none");" is 121.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,SVGConverterTest,Empty catch clause,The method has an empty catch block.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,SVGConverterTest,Long Method,The method has 299 lines of code.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,SVGConverterTest,Long Statement,The length of the statement "t=new DestConfigTest(new String[]{"samples/anne.svg"`"samples/tests/spec/styling/smiley.svg"}`new String[]{"test-resources/anne.png"`"test-resources/smiley.png"}){" is 163.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,SVGConverterTest,Long Statement,The length of the statement "t=new ConverterOutputTest("samples/anne.svg#svgView(viewBox(0`0`100`200))"`"test-reports/anne.png"`"test-references/samples/anneViewBox1.png");" is 143.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,SVGConverterTest,Magic Number,The method contains a magic number: 40
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,SVGConverterTest,Magic Number,The method contains a magic number: 50
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,SVGConverterTest,Magic Number,The method contains a magic number: 40
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,SVGConverterTest,Magic Number,The method contains a magic number: 80
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,SVGConverterTest,Magic Number,The method contains a magic number: 40
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,SVGConverterTest,Magic Number,The method contains a magic number: 50
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,SVGConverterTest,Magic Number,The method contains a magic number: 40
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,SVGConverterTest,Magic Number,The method contains a magic number: 80
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,SVGConverterTest,Magic Number,The method contains a magic number: .5
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,SVGConverterTest,Magic Number,The method contains a magic number: .5f
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,SVGConverterTest,Magic Number,The method contains a magic number: 8
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,SVGConverterTest,Magic Number,The method contains a magic number: 8
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,SVGConverterTest,Magic Number,The method contains a magic number: 50
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,SVGConverterTest,Magic Number,The method contains a magic number: 50
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,SVGConverterTest,Magic Number,The method contains a magic number: 50
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,SVGConverterTest,Magic Number,The method contains a magic number: 50
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,SVGConverterTest,Magic Number,The method contains a magic number: 50
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,SVGConverterTest,Magic Number,The method contains a magic number: 50
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,SVGConverterTest,Magic Number,The method contains a magic number: 50
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,SVGConverterTest,Magic Number,The method contains a magic number: 50
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,SVGConverterTest,Magic Number,The method contains a magic number: .5f
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,SVGConverterTest,Magic Number,The method contains a magic number: .5f
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,deltaConfigure,Magic Number,The method contains a magic number: 40
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,deltaConfigure,Magic Number,The method contains a magic number: 50
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,deltaConfigure,Magic Number,The method contains a magic number: 40
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,deltaConfigure,Magic Number,The method contains a magic number: 80
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,deltaConfigure,Magic Number,The method contains a magic number: .5f
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,deltaConfigure,Magic Number,The method contains a magic number: 8
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,deltaConfigure,Magic Number,The method contains a magic number: 50
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,deltaConfigure,Magic Number,The method contains a magic number: 50
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,deltaConfigure,Magic Number,The method contains a magic number: 50
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,deltaConfigure,Magic Number,The method contains a magic number: 50
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,SVGConverterTest,deltaConfigure,Magic Number,The method contains a magic number: .5f
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,AbstractConfigTest,runImpl,Complex Method,Cyclomatic complexity of the method is 12
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,AbstractConfigTest,runImpl,Long Identifier,The length of the field ERROR_UNEXPECTED_TRANSCODER_CLASS is 33.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,AbstractConfigTest,runImpl,Long Identifier,The length of the field ENTRY_KEY_EXPECTED_TRANSCODER_CLASS is 35.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,AbstractConfigTest,runImpl,Long Identifier,The length of the field ENTRY_KEY_COMPUTED_TRANSCODER_CLASS is 35.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,AbstractConfigTest,runImpl,Long Identifier,The length of the field ENTRY_KEY_EXPECTED_NUMBER_OF_SOURCES is 36.
xmlgraphics-batik-batik-1_6,org.apache.batik.apps.rasterizer,AbstractConfigTest,runImpl,Long Identifier,The length of the field ENTRY_KEY_COMPUTED_NUMBER_OF_SOURCES is 36.
