Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
1.1.0,org.apache.sshd.client.auth.keyboard,UserAuthKeyboardInteractiveFactory,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: NAME; INSTANCE
1.1.0,org.apache.sshd.client.auth.password,PasswordIdentityProvider,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: EMPTY_PASSWORDS_PROVIDER; LOADER
1.1.0,org.apache.sshd.client.auth.password,PasswordIdentityProvider,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: PasswordIdentityProvider; Utils
1.1.0,org.apache.sshd.client.auth.password,Utils,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOADER
1.1.0,org.apache.sshd.client.auth.password,UserAuthPassword,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: NAME; passwords; current
1.1.0,org.apache.sshd.client.auth.password,UserAuthPassword,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: UserAuthPassword; UserAuthPasswordFactory
1.1.0,org.apache.sshd.client.auth.password,UserAuthPasswordFactory,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: NAME; INSTANCE
1.1.0,org.apache.sshd.client.auth.pubkey,SessionKeyPairIterator,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractKeyPairIterator
1.1.0,org.apache.sshd.client.auth.pubkey,SshAgentPublicKeyIterator,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractKeyPairIterator
1.1.0,org.apache.sshd.client.auth.pubkey,UserAuthPublicKey,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: NAME; keys; current; factories
1.1.0,org.apache.sshd.client.auth.pubkey,UserAuthPublicKey,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: UserAuthPublicKey; UserAuthPublicKeyFactory
1.1.0,org.apache.sshd.client.auth.pubkey,UserAuthPublicKeyFactory,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: NAME; INSTANCE; factories
1.1.0,org.apache.sshd.client.auth.pubkey,UserAuthPublicKeyIterator,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractKeyPairIterator
1.1.0,org.apache.sshd.client.channel,AbstractClientChannel,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 24 public methods
1.1.0,org.apache.sshd.client.channel,ChannelExec,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: REQUEST_EXEC_REPLY; DEFAULT_REQUEST_EXEC_REPLY; command
1.1.0,org.apache.sshd.client.channel,ChannelExec,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): PtyCapableChannelSession
1.1.0,org.apache.sshd.client.channel,ChannelShell,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: REQUEST_SHELL_REPLY; DEFAULT_REQUEST_SHELL_REPLY
1.1.0,org.apache.sshd.client.channel,ChannelShell,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): PtyCapableChannelSession
1.1.0,org.apache.sshd.client.channel,ChannelSubsystem,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: REQUEST_SUBSYSTEM_REPLY; DEFAULT_REQUEST_SUBSYSTEM_REPLY; subsystem
1.1.0,org.apache.sshd.client.channel,ChannelSubsystem,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ChannelSession
1.1.0,org.apache.sshd.client.channel,PtyCapableChannelSession,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_COLUMNS_COUNT; DEFAULT_ROWS_COUNT; DEFAULT_WIDTH; DEFAULT_HEIGHT; DEFAULT_PTY_MODES; serialVersionUID; agentForwarding; usePty; ptyType; ptyColumns; ptyLines; ptyWidth; ptyHeight; ptyModes; env
1.1.0,org.apache.sshd.client.channel,PtyCapableChannelSession,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ChannelSession
1.1.0,org.apache.sshd.client.channel,PtyCapableChannelSession,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 21 public methods
1.1.0,org.apache.sshd.client.channel.exit,ExitSignalChannelRequestHandler,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
1.1.0,org.apache.sshd.client.channel.exit,ExitSignalChannelRequestHandler,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: NAME
1.1.0,org.apache.sshd.client.channel.exit,ExitSignalChannelRequestHandler,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractChannelExitRequestHandler
1.1.0,org.apache.sshd.client.channel.exit,ExitStatusChannelRequestHandler,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
1.1.0,org.apache.sshd.client.channel.exit,ExitStatusChannelRequestHandler,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: NAME
1.1.0,org.apache.sshd.client.channel.exit,ExitStatusChannelRequestHandler,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractChannelExitRequestHandler
1.1.0,org.apache.sshd.client,ClientBuilder,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DH2KEX; DEFAULT_CHANNEL_FACTORIES; DEFAULT_GLOBAL_REQUEST_HANDLERS; DEFAULT_SERVER_KEY_VERIFIER; DEFAULT_HOST_CONFIG_ENTRY_RESOLVER; DEFAULT_CLIENT_IDENTITY_LOADER; DEFAULT_FILE_PASSWORD_PROVIDER; serverKeyVerifier; hostConfigEntryResolver; clientIdentityLoader; filePasswordProvider
1.1.0,org.apache.sshd.client,ClientBuilder,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: SshConfigFileReader; ClientBuilder; SshClient; HostConfigEntry; ClientConnectionServiceFactory; ClientConnectionService; AbstractClientSession; SftpFileSystemProvider; SftpFileSystem; SftpPath; SftpFileStore; SftpFileChannel; SftpDirectoryStream; SftpPathIterator; SftpAclFileAttributeView; SftpPosixFileAttributeView; SftpPosixFileAttributes; AbstractSimpleClientSessionCreator; ClientSessionCreator; DefaultConfigFileHostEntryResolver
1.1.0,org.apache.sshd.client,SshClient,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_SSH_CLIENT_FACTORY; DEFAULT_USER_AUTH_FACTORIES; DEFAULT_SERVICE_FACTORIES; connector; sessionFactory; userInteraction; userAuthFactories; serverKeyVerifier; hostConfigEntryResolver; clientIdentityLoader; filePasswordProvider; passwordIdentityProvider; identities; identitiesProvider
1.1.0,org.apache.sshd.client,SshClient,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 55 public methods
1.1.0,org.apache.sshd.client,SshClient,Hub-like Modularization,The tool detected the smell in this class because this class has high number of incoming as well as outgoing dependencies. Incoming dependecies: ClientBuilder; SshClient; SshKeyScan; ClientAuthenticationManagerTest; ClientSessionListenerTest; ClientTest; SshClientMain; HostConfigEntryResolverTest; DefaultScpClient; BaseSimpleClientTestSupport; SftpCommand; SftpFileSystemProvider; SftpTest; WindowTest; PortForwardingTest; AbstractSignatureFactoryTestSupport; ServerSessionListenerTest; ServerTest; KeepAliveTest; KeyReExchangeTest; ProxyTest. Outgoing dependencies: Factory; IoConnector; SessionFactory; UserInteraction; ServerKeyVerifier; HostConfigEntryResolver; ClientIdentityLoader; FilePasswordProvider; PasswordIdentityProvider; AuthenticationIdentitiesProvider; SshClient; KeyPairProvider; SshAgentFactory; HostConfigEntry; ConnectFuture; SshFutureListener; IoConnectFuture; IoSession; ClientSession; AbstractFileKeyPairProvider; ClientChannel; UserAuthPublicKeyFactory; UserAuthKeyboardInteractiveFactory; UserAuthPasswordFactory; ClientUserAuthServiceFactory; ClientConnectionServiceFactory; IoUtils; SshConfigFileReader; FactoryManager; SshdSocketAddress; Channel; ValidateUtils; KeyUtils; GenericUtils; PropertyResolverUtils; AbstractSession; AbstractSimpleClientSessionCreator; ClientBuilder; OsUtils; SecurityUtils
1.1.0,org.apache.sshd.client,SshKeyScan,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_KEY_TYPES; DEFAULT_TIMEOUT; DEFAULT_LEVEL; open; client; port; timeout; keyTypes; input; level; currentHostFingerprints
1.1.0,org.apache.sshd.client,SshKeyScan,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 24 public methods
1.1.0,org.apache.sshd.client,ClientSessionListenerTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
1.1.0,org.apache.sshd.client,ClientTest,Feature Envy,The tool detected a instance of this smell because testPasswordAuthNewWithFailureOnFirstIdentity is more interested in members of the type: SshClient
1.1.0,org.apache.sshd.client,ClientTest,Feature Envy,The tool detected a instance of this smell because testKeyboardInteractiveAuthNewWithFailureOnFirstIdentity is more interested in members of the type: SshClient
1.1.0,org.apache.sshd.client,ClientTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: sshd; client; port; authLatch; channelLatch; clientSessionHolder; clientSessionListener; xformerIndex; BAD_RESPONSE; latch; serialVersionUID; name
1.1.0,org.apache.sshd.client,ClientTest,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 85 public methods
1.1.0,org.apache.sshd.client,TestEchoShell,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: latch
1.1.0,org.apache.sshd.client,SshClientMain,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
1.1.0,org.apache.sshd.client.config.hosts,DefaultConfigFileHostEntryResolver,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE; strict
1.1.0,org.apache.sshd.client.config.hosts,DefaultConfigFileHostEntryResolver,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ConfigFileHostEntryResolver
1.1.0,org.apache.sshd.client.config.hosts,DefaultConfigFileHostEntryResolver,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: SshConfigFileReader; ClientBuilder; SshClient; HostConfigEntry; ClientConnectionServiceFactory; ClientConnectionService; AbstractClientSession; SftpFileSystemProvider; SftpFileSystem; SftpPath; SftpFileStore; SftpFileChannel; SftpDirectoryStream; SftpPathIterator; SftpAclFileAttributeView; SftpPosixFileAttributeView; SftpPosixFileAttributes; AbstractSimpleClientSessionCreator; ClientSessionCreator; DefaultConfigFileHostEntryResolver
1.1.0,org.apache.sshd.client.config.hosts,HostConfigEntry,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: WILDCARD_PATTERN; ALL_HOSTS_PATTERN; STD_CONFIG_FILENAME; SINGLE_CHAR_PATTERN; NEGATION_CHAR_PATTERN; PATTERN_CHARS; HOST_CONFIG_PROP; HOST_NAME_CONFIG_PROP; PORT_CONFIG_PROP; USER_CONFIG_PROP; IDENTITY_FILE_CONFIG_PROP; EXCLUSIVE_IDENTITIES_CONFIG_PROP; DEFAULT_EXCLUSIVE_IDENTITIES; EXPLICIT_PROPERTIES; MULTI_VALUE_SEPARATORS; HOME_TILDE_CHAR; PATH_MACRO_CHAR; LOCAL_HOME_MACRO; LOCAL_USER_MACRO; LOCAL_HOST_MACRO; REMOTE_HOST_MACRO; REMOTE_USER_MACRO; REMOTE_PORT_MACRO; KEYS_FILE; host; hostName; port; username; exclusiveIdentites; patterns; identities; properties
1.1.0,org.apache.sshd.client.config.hosts,HostConfigEntry,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 80 public methods
1.1.0,org.apache.sshd.client.config.hosts,LazyDefaultConfigFileHolder,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: KEYS_FILE
1.1.0,org.apache.sshd.client.config.hosts,HostConfigEntryResolverTest,Feature Envy,The tool detected a instance of this smell because testNegatedHostEntriesResolution is more interested in members of the type: SshClient
1.1.0,org.apache.sshd.client.config.keys,ClientIdentity,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ID_FILE_PREFIX; ID_FILE_SUFFIX; ID_GENERATOR
1.1.0,org.apache.sshd.client.future,DefaultAuthFuture,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
1.1.0,org.apache.sshd.client.future,DefaultConnectFuture,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
1.1.0,org.apache.sshd.client.future,DefaultOpenFuture,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
1.1.0,org.apache.sshd.client.global,OpenSshHostKeysHandler,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: REQUEST; INSTANCE
1.1.0,org.apache.sshd.client.keyverifier,AcceptAllServerKeyVerifier,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE
1.1.0,org.apache.sshd.client.keyverifier,DelegatingServerKeyVerifier,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
1.1.0,org.apache.sshd.client.keyverifier,RejectAllServerKeyVerifier,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE
1.1.0,org.apache.sshd.client.keyverifier,RequiredServerKeyVerifier,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
1.1.0,org.apache.sshd.client.scp,AbstractScpClient,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 24 public methods
1.1.0,org.apache.sshd.client.scp,CloseableScpClient,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
1.1.0,org.apache.sshd.client.scp,ScpCommandMain,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
1.1.0,org.apache.sshd.client.scp,ScpTest,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 22 public methods
1.1.0,org.apache.sshd.client.session,AbstractClientSession,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: SshConfigFileReader; ClientBuilder; SshClient; HostConfigEntry; ClientConnectionServiceFactory; ClientConnectionService; AbstractClientSession; SftpFileSystemProvider; SftpFileSystem; SftpPath; SftpFileStore; SftpFileChannel; SftpDirectoryStream; SftpPathIterator; SftpAclFileAttributeView; SftpPosixFileAttributeView; SftpPosixFileAttributes; AbstractSimpleClientSessionCreator; ClientSessionCreator; DefaultConfigFileHostEntryResolver
1.1.0,org.apache.sshd.client.session,AbstractClientSession,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 39 public methods
1.1.0,org.apache.sshd.client.session,ClientConnectionServiceFactory,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE
1.1.0,org.apache.sshd.client.session,ClientSession,Insufficient Modularization,The tool detected the smell in this class because the class contains large number of methods. Total methods in the class: 30 methods
1.1.0,org.apache.sshd.client.session,ClientSessionImpl,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractClientSession
1.1.0,org.apache.sshd.client.session,ClientSessionImpl,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: ClientUserAuthService; ClientSessionImpl
1.1.0,org.apache.sshd.client.session,ClientUserAuthServiceFactory,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE
1.1.0,org.apache.sshd.client.simple,AbstractSimpleClient,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): SimpleClient
1.1.0,org.apache.sshd.client.simple,AbstractSimpleClient,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 30 public methods
1.1.0,org.apache.sshd.client.simple,AbstractSimpleClientSessionCreator,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: SshConfigFileReader; ClientBuilder; SshClient; HostConfigEntry; ClientConnectionServiceFactory; ClientConnectionService; AbstractClientSession; SftpFileSystemProvider; SftpFileSystem; SftpPath; SftpFileStore; SftpFileChannel; SftpDirectoryStream; SftpPathIterator; SftpAclFileAttributeView; SftpPosixFileAttributeView; SftpPosixFileAttributes; AbstractSimpleClientSessionCreator; ClientSessionCreator; DefaultConfigFileHostEntryResolver
1.1.0,org.apache.sshd.client.simple,SimpleClient,Multipath Hierarchy,The tool detected the smell in this class because the class inherits another class directly as well as indirectly. The redundant inherited supertype is: SimpleClientConfigurator
1.1.0,org.apache.sshd.client.simple,BaseSimpleClientTestSupport,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: CONNECT_TIMEOUT; AUTH_TIMEOUT; sshd; client; port; simple
1.1.0,org.apache.sshd.client.simple,SimpleSessionClientTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseSimpleClientTestSupport
1.1.0,org.apache.sshd.client.subsystem,AbstractSubsystemClient,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
1.1.0,org.apache.sshd.client.subsystem,AbstractSubsystemClient,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): SubsystemClient
1.1.0,org.apache.sshd.client.subsystem.sftp,AbstractSftpClient,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): SftpClient; RawSftpClient
1.1.0,org.apache.sshd.client.subsystem.sftp,AbstractSftpClient,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 46 public methods
1.1.0,org.apache.sshd.client.subsystem.sftp,DefaultCloseableHandle,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): CloseableHandle
