Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
4.1,org.apache.http.examples.conn,ManagerConnectProxy,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.examples.conn,OperatorConnectDirect,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.examples.conn,OperatorConnectProxy,Imperative Abstraction,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: main
4.1,org.apache.http.auth,AUTH,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: WWW_AUTH; WWW_AUTH_RESP; PROXY_AUTH; PROXY_AUTH_RESP
4.1,org.apache.http.auth,AuthScope,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ANY_HOST; ANY_PORT; ANY_REALM; ANY_SCHEME; ANY; scheme; realm; host; port
4.1,org.apache.http.auth,ContextAwareAuthScheme,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.auth,InvalidCredentialsException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.auth,InvalidCredentialsException,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AuthenticationException
4.1,org.apache.http.auth,MalformedChallengeException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.auth.params,AuthParamBean,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.auth.params,AuthPNames,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: CREDENTIAL_CHARSET; TARGET_AUTH_PREF; PROXY_AUTH_PREF
4.1,org.apache.http.client,CircularRedirectException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.client,CircularRedirectException,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): RedirectException
4.1,org.apache.http.client,HttpResponseException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.client,HttpResponseException,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ClientProtocolException
4.1,org.apache.http.client.entity,DeflateDecompressingEntity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.client.entity,DeflateDecompressingEntity,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): DecompressingEntity
4.1,org.apache.http.client.entity,GzipDecompressingEntity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.client.entity,GzipDecompressingEntity,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): DecompressingEntity
4.1,org.apache.http.client.entity,UrlEncodedFormEntity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.client.methods,HttpDelete,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.client.methods,HttpDelete,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: METHOD_NAME
4.1,org.apache.http.client.methods,HttpGet,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: METHOD_NAME
4.1,org.apache.http.client.methods,HttpHead,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: METHOD_NAME
4.1,org.apache.http.client.methods,HttpOptions,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: METHOD_NAME
4.1,org.apache.http.client.methods,HttpPost,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: METHOD_NAME
4.1,org.apache.http.client.methods,HttpPost,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): HttpEntityEnclosingRequestBase
4.1,org.apache.http.client.methods,HttpPut,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: METHOD_NAME
4.1,org.apache.http.client.methods,HttpPut,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): HttpEntityEnclosingRequestBase
4.1,org.apache.http.client.methods,HttpRequestBase,Rebellious Hierarchy,The tool detected the smell in this class because method(s) of this class reject the methods provided by its supertypes. The method(s) that reject the suptertype's method are: getMethod
4.1,org.apache.http.client.methods,HttpTrace,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.client.methods,HttpTrace,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: METHOD_NAME
4.1,org.apache.http.client.params,AllClientPNames,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.client.params,AuthPolicy,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: NTLM; DIGEST; BASIC; SPNEGO
4.1,org.apache.http.client.params,ClientParamBean,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.client.params,ClientPNames,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: CONNECTION_MANAGER_FACTORY_CLASS_NAME; CONNECTION_MANAGER_FACTORY; HANDLE_REDIRECTS; REJECT_RELATIVE_REDIRECT; MAX_REDIRECTS; ALLOW_CIRCULAR_REDIRECTS; HANDLE_AUTHENTICATION; COOKIE_POLICY; VIRTUAL_HOST; DEFAULT_HEADERS; DEFAULT_HOST
4.1,org.apache.http.client.params,ClientPNames,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: CONNECTION_MANAGER_FACTORY_CLASS_NAME; CONNECTION_MANAGER_FACTORY; HANDLE_REDIRECTS; REJECT_RELATIVE_REDIRECT; MAX_REDIRECTS; ALLOW_CIRCULAR_REDIRECTS; HANDLE_AUTHENTICATION; COOKIE_POLICY; VIRTUAL_HOST; DEFAULT_HEADERS; DEFAULT_HOST
4.1,org.apache.http.client.params,CookiePolicy,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: BROWSER_COMPATIBILITY; NETSCAPE; RFC_2109; RFC_2965; BEST_MATCH; IGNORE_COOKIES
4.1,org.apache.http.client.protocol,ClientContext,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: SCHEME_REGISTRY; COOKIESPEC_REGISTRY; COOKIE_SPEC; COOKIE_ORIGIN; COOKIE_STORE; AUTHSCHEME_REGISTRY; CREDS_PROVIDER; AUTH_CACHE; TARGET_AUTH_STATE; PROXY_AUTH_STATE; AUTH_SCHEME_PREF; USER_TOKEN
4.1,org.apache.http.client.protocol,ClientContext,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: SCHEME_REGISTRY; COOKIESPEC_REGISTRY; COOKIE_SPEC; COOKIE_ORIGIN; COOKIE_STORE; AUTHSCHEME_REGISTRY; CREDS_PROVIDER; AUTH_CACHE; TARGET_AUTH_STATE; PROXY_AUTH_STATE; AUTH_SCHEME_PREF; USER_TOKEN
4.1,org.apache.http.client.protocol,ClientContextConfigurer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.client.protocol,ClientContextConfigurer,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ClientContext
4.1,org.apache.http.client.protocol,RequestAddCookies,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.client.protocol,RequestAuthCache,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.client.protocol,RequestClientConnControl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.client.protocol,RequestDefaultHeaders,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.client.protocol,RequestProxyAuthentication,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.client.protocol,RequestTargetAuthentication,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.client.protocol,ResponseAuthCache,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.client.protocol,ResponseContentEncoding,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.client.protocol,ResponseProcessCookies,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.client.protocol,TestRedirects,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 32 public methods
4.1,org.apache.http.client.utils,JdkIdn,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.client.utils,URLEncodedUtils,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: CONTENT_TYPE; PARAMETER_SEPARATOR; NAME_VALUE_SEPARATOR
4.1,org.apache.http.client.utils,TestURIUtils,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 52 public methods
4.1,org.apache.http.conn,BasicEofSensorWatcher,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.conn,BasicManagedEntity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.conn,ConnectionPoolTimeoutException,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ConnectTimeoutException
4.1,org.apache.http.conn,HttpHostConnectException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.conn,ManagedClientConnection,Rebellious Hierarchy,The tool detected the smell in this class because method(s) of this class reject the methods provided by its supertypes. The method(s) that reject the suptertype's method are: isSecure
4.1,org.apache.http.conn.params,ConnConnectionParamBean,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.conn.params,ConnConnectionPNames,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: MAX_STATUS_LINE_GARBAGE
4.1,org.apache.http.conn.params,ConnManagerParamBean,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.conn.params,ConnManagerParams,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_MAX_TOTAL_CONNECTIONS; DEFAULT_CONN_PER_ROUTE
4.1,org.apache.http.conn.params,ConnManagerParams,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ConnManagerPNames
4.1,org.apache.http.conn.params,ConnManagerPNames,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TIMEOUT; MAX_CONNECTIONS_PER_ROUTE; MAX_TOTAL_CONNECTIONS
4.1,org.apache.http.conn.params,ConnPerRouteBean,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_MAX_CONNECTIONS_PER_ROUTE; maxPerHostMap; defaultMax
4.1,org.apache.http.conn.params,ConnRouteParamBean,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.conn.params,ConnRouteParams,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: NO_HOST; NO_ROUTE
4.1,org.apache.http.conn.params,ConnRouteParams,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ConnRoutePNames
4.1,org.apache.http.conn.params,ConnRoutePNames,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_PROXY; LOCAL_ADDRESS; FORCED_ROUTE
4.1,org.apache.http.conn.params,TestRouteParams,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TARGET1; ROUTE1; LOCAL1
4.1,org.apache.http.conn.routing,HttpRouteDirector,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: UNREACHABLE; COMPLETE; CONNECT_TARGET; CONNECT_PROXY; TUNNEL_TARGET; TUNNEL_PROXY; LAYER_PROTOCOL
4.1,org.apache.http.conn.routing,RouteTracker,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 23 public methods
4.1,org.apache.http.conn.routing,TestHttpRoute,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TARGET1; TARGET2; PROXY1; PROXY2; PROXY3; LOCAL41; LOCAL42; LOCAL61; LOCAL62
4.1,org.apache.http.conn.routing,TestRouteDirector,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TARGET1; TARGET2; PROXY1; PROXY2; PROXY3; LOCAL41; LOCAL42; LOCAL61; LOCAL62
4.1,org.apache.http.conn.routing,TestRouteTracker,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TARGET1; TARGET2; PROXY1; PROXY2; PROXY3; LOCAL41; LOCAL42; LOCAL61; LOCAL62
4.1,org.apache.http.conn.scheme,LayeredSchemeSocketFactoryAdaptor,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): SchemeSocketFactoryAdaptor; LayeredSchemeSocketFactory
4.1,org.apache.http.conn.ssl,SSLSocketFactory,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TLS; SSL; SSLV2; ALLOW_ALL_HOSTNAME_VERIFIER; BROWSER_COMPATIBLE_HOSTNAME_VERIFIER; STRICT_HOSTNAME_VERIFIER; socketfactory; nameResolver; hostnameVerifier
4.1,org.apache.http.conn.ssl,SSLSocketFactory,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 21 public methods
4.1,org.apache.http.conn.ssl,TrustSelfSignedStrategy,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.conn.ssl,CertificatesToPlayWith,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: X509_FOO; X509_HANAKO; X509_FOO_BAR; X509_FOO_BAR_HANAKO; X509_WILD_FOO; X509_WILD_CO_JP; X509_WILD_FOO_BAR_HANAKO; X509_THREE_CNS_FOO_BAR_HANAKO; X509_NO_CNS_FOO; X509_INTERMEDIATE_CA; X509_ROOT_CA; RSA_PUBLIC_MODULUS; RSA_PUBLIC_EXPONENT; RSA_PRIVATE_EXPONENT; RSA_PRIME1; RSA_PRIME2; RSA_EXPONENT1; RSA_EXPONENT2; RSA_COEFFICIENT; X509_MULTIPLE_SUBJECT_ALT
4.1,org.apache.http.conn.ssl,CertificatesToPlayWith,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: X509_FOO; X509_HANAKO; X509_FOO_BAR; X509_FOO_BAR_HANAKO; X509_WILD_FOO; X509_WILD_CO_JP; X509_WILD_FOO_BAR_HANAKO; X509_THREE_CNS_FOO_BAR_HANAKO; X509_NO_CNS_FOO; X509_INTERMEDIATE_CA; X509_ROOT_CA; RSA_PUBLIC_MODULUS; RSA_PUBLIC_EXPONENT; RSA_PRIVATE_EXPONENT; RSA_PRIME1; RSA_PRIME2; RSA_EXPONENT1; RSA_EXPONENT2; RSA_COEFFICIENT; X509_MULTIPLE_SUBJECT_ALT
4.1,org.apache.http.cookie,ClientCookie,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: VERSION_ATTR; PATH_ATTR; DOMAIN_ATTR; MAX_AGE_ATTR; SECURE_ATTR; COMMENT_ATTR; EXPIRES_ATTR; PORT_ATTR; COMMENTURL_ATTR; DISCARD_ATTR
4.1,org.apache.http.cookie,CookieRestrictionViolationException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.cookie,CookieRestrictionViolationException,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): MalformedCookieException
4.1,org.apache.http.cookie,SM,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: COOKIE; COOKIE2; SET_COOKIE; SET_COOKIE2
4.1,org.apache.http.cookie.params,CookieSpecParamBean,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.cookie.params,CookieSpecPNames,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DATE_PATTERNS; SINGLE_COOKIE_HEADER
4.1,org.apache.http.impl.auth,BasicScheme,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): RFC2617Scheme
4.1,org.apache.http.impl.auth,BasicSchemeFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.impl.auth,DigestScheme,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): RFC2617Scheme
4.1,org.apache.http.impl.auth,DigestSchemeFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.impl.auth,NTLMEngineImpl,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: NTLMEngineImpl; Type1Message; Type3Message; MD4
4.1,org.apache.http.impl.auth,NTLMEngineImpl,Insufficient Modularization,The tool detected the smell in this class because the class contains large number of methods. Total methods in the class: 68 methods
4.1,org.apache.http.impl.auth,NTLMSchemeFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.impl.auth,RFC2617Scheme,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AuthSchemeBase
4.1,org.apache.http.impl.auth,NegotiateSchemeWithMockGssManager,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): NegotiateScheme
4.1,org.apache.http.impl.auth,TestAuthScheme,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): RFC2617Scheme
4.1,org.apache.http.impl.client,AbstractHttpClient,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 50 public methods
4.1,org.apache.http.impl.client,BasicAuthCache,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.impl.client,BasicResponseHandler,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
4.1,org.apache.http.impl.client,ContentEncodingHttpClient,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): DefaultHttpClient
4.1,org.apache.http.impl.client,DefaultHttpClient,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractHttpClient
4.1,org.apache.http.impl.client,DefaultProxyAuthenticationHandler,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractAuthenticationHandler
4.1,org.apache.http.impl.client,DefaultRedirectStrategy,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: log; REDIRECT_LOCATIONS
4.1,org.apache.http.impl.client,DefaultRequestDirector,Insufficient Modularization,The tool detected the smell in this class because the class is highly complex. The sum of cyclomatic complexity of all methods of this class (i.e. WMC) is: 113
4.1,org.apache.http.impl.client,DefaultTargetAuthenticationHandler,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractAuthenticationHandler
4.1,org.apache.http.impl.client,TestBasicCredentialsProvider,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: CREDS1; CREDS2; SCOPE1; SCOPE2; BOGUS; DEFSCOPE
