Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testConstructor,Magic Number,The method contains a magic number: 443
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testHashCode,Magic Number,The method contains a magic number: 8080
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testHashCode,Magic Number,The method contains a magic number: 80
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testHashCode,Magic Number,The method contains a magic number: 8080
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testHashCode,Magic Number,The method contains a magic number: 80
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testHashCode,Magic Number,The method contains a magic number: 80
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testHashCode,Magic Number,The method contains a magic number: 80
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testHashCode,Magic Number,The method contains a magic number: 80
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testHashCode,Magic Number,The method contains a magic number: 80
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testHashCode,Magic Number,The method contains a magic number: 80
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testHashCode,Magic Number,The method contains a magic number: 80
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testHashCode,Magic Number,The method contains a magic number: 80
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testEquals,Magic Number,The method contains a magic number: 8080
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testEquals,Magic Number,The method contains a magic number: 80
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testEquals,Magic Number,The method contains a magic number: 8080
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testEquals,Magic Number,The method contains a magic number: 80
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testEquals,Magic Number,The method contains a magic number: 80
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testEquals,Magic Number,The method contains a magic number: 80
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testEquals,Magic Number,The method contains a magic number: 80
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testEquals,Magic Number,The method contains a magic number: 80
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testEquals,Magic Number,The method contains a magic number: 80
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testEquals,Magic Number,The method contains a magic number: 80
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testEquals,Magic Number,The method contains a magic number: 80
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testToString,Magic Number,The method contains a magic number: 8888
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testToString,Magic Number,The method contains a magic number: 80
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testToString,Magic Number,The method contains a magic number: 80
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testToString,Magic Number,The method contains a magic number: 80
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testToHostString,Magic Number,The method contains a magic number: 8888
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testCloning,Magic Number,The method contains a magic number: 8080
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testSerialization,Magic Number,The method contains a magic number: 8080
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testCreateFromString,Magic Number,The method contains a magic number: 8080
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testCreateFromString,Magic Number,The method contains a magic number: 8080
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testCreateFromString,Magic Number,The method contains a magic number: 1234
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testCreateFromStringInvalid,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testCreateFromStringInvalid,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testCreateFromStringInvalid,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpHost,testCreateFromStringInvalid,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpVersion,testHttpVersionInvalidConstructorInput,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpVersion,testHttpVersionInvalidConstructorInput,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpVersion,testHttpVersionEquality,Magic Number,The method contains a magic number: 1.1
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpVersion,testHttpVersionEquality,Magic Number,The method contains a magic number: 9
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpVersion,testHttpVersionEquality,Magic Number,The method contains a magic number: 9
httpcomponents-core-rel-v4.4.12,org.apache.http,TestHttpVersion,testHttpVersionEquality,Magic Number,The method contains a magic number: 9
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,ByteArrayEntity,ByteArrayEntity,Complex Conditional,The conditional expression (off < 0) || (off > b.length) || (len < 0)|| ((off + len) < 0)|| ((off + len) > b.length) is complex.
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,ContentType,toString,Magic Number,The method contains a magic number: 64
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,ContentType,valid,Complex Conditional,The conditional expression ch == '"' || ch == '`' || ch == ';' is complex.
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestBasicHttpEntity,testContent,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestBasicHttpEntity,testContent,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestBasicHttpEntity,testWriteTo,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestBasicHttpEntity,testWriteTo,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestBufferedHttpEntity,testIllegalConstructor,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestBufferedHttpEntity,testWriteToBuffered,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestBufferedHttpEntity,testWriteToWrapped,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestByteArrayEntity,testBasicOffLen,Magic Number,The method contains a magic number: 8
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestByteArrayEntity,testBasicOffLen,Magic Number,The method contains a magic number: 7
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestByteArrayEntity,testBasicOffLen,Magic Number,The method contains a magic number: 7
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestByteArrayEntity,testWriteTo,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestByteArrayEntity,testWriteToOffLen,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestByteArrayEntity,testWriteToOffLen,Magic Number,The method contains a magic number: 8
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestByteArrayEntity,testWriteToOffLen,Magic Number,The method contains a magic number: 7
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestContentType,testCreateInvalidInput,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestContentType,testCreateInvalidInput,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestContentType,testCreateInvalidInput,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestContentType,testCreateInvalidInput,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestContentType,testParseMultiparam,Long Statement,The length of the statement "final ContentType contentType=ContentType.parse("text/plain; charset=\"ascii\"; " + "p0 ; p1 = \"blah-blah\" ; p2 = \" yada yada \" ");" is 135.
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestContentType,testParseInvalidInput,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestContentType,testParseInvalidInput,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestContentType,testWithParams,Long Statement,The length of the statement "ContentType contentType=ContentType.create("text/plain"`new BasicNameValuePair("charset"`"UTF-8")`new BasicNameValuePair("p"`"this")`new BasicNameValuePair("p"`"that"));" is 169.
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestContentType,testWithParams,Long Statement,The length of the statement "contentType=contentType.withParameters(new BasicNameValuePair("charset"`"ascii")`new BasicNameValuePair("p"`"this and that"));" is 126.
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestEntityTemplate,testIllegalConstructor,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestEntityTemplate,testWriteTo,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestFileEntity,testIllegalConstructor,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestFileEntity,testWriteTo,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestFileEntity,testWriteTo,Magic Number,The method contains a magic number: 2
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestFileEntity,testWriteTo,Magic Number,The method contains a magic number: 3
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestFileEntity,testWriteTo,Magic Number,The method contains a magic number: 4
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestHttpEntityWrapper,testIllegalConstructor,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestHttpEntityWrapper,testWriteTo,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestInputStreamEntity,testWriteToPartialContent,Magic Number,The method contains a magic number: 7
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestSerializableEntity,testIllegalConstructor,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestSerializableEntity,testWriteToBuff,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestSerializableEntity,testWriteToBuff,Magic Number,The method contains a magic number: 4
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestSerializableEntity,testWriteToDirect,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestSerializableEntity,testWriteToDirect,Magic Number,The method contains a magic number: 4
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestStringEntity,testIllegalConstructor,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestStringEntity,testWriteTo,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,BHttpConnectionBase,BHttpConnectionBase,Long Parameter List,The method has 7 parameters. 
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,BHttpConnectionBase,BHttpConnectionBase,Long Statement,The length of the statement "this.inBuffer=new SessionInputBufferImpl(inTransportMetrics`bufferSize`-1`messageConstraints != null ? messageConstraints : MessageConstraints.DEFAULT`charDecoder);" is 164.
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,BHttpConnectionBase,BHttpConnectionBase,Long Statement,The length of the statement "this.incomingContentStrategy=incomingContentStrategy != null ? incomingContentStrategy : LaxContentLengthStrategy.INSTANCE;" is 123.
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,BHttpConnectionBase,BHttpConnectionBase,Long Statement,The length of the statement "this.outgoingContentStrategy=outgoingContentStrategy != null ? outgoingContentStrategy : StrictContentLengthStrategy.INSTANCE;" is 126.
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,BHttpConnectionBase,createOutputStream,Magic Number,The method contains a magic number: 2048
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,BHttpConnectionBase,setSocketTimeout,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,BHttpConnectionBase,shutdown,Empty catch clause,The method has an empty catch block.
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,BHttpConnectionBase,close,Empty catch clause,The method has an empty catch block.
