Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
httpcomponents-core-rel-v4.4.12,org.apache.http,MethodNotSupportedException,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): HttpException
httpcomponents-core-rel-v4.4.12,org.apache.http,ParseException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.4.12,org.apache.http,ProtocolException,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): HttpException
httpcomponents-core-rel-v4.4.12,org.apache.http,TruncatedChunkException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.4.12,org.apache.http,TruncatedChunkException,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): MalformedChunkCodingException
httpcomponents-core-rel-v4.4.12,org.apache.http,UnsupportedHttpVersionException,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ProtocolException
httpcomponents-core-rel-v4.4.12,org.apache.http,OoopsieRuntimeException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,BasicHttpEntity,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractHttpEntity
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,ByteArrayEntity,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractHttpEntity
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,ContentLengthStrategy,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: IDENTITY; CHUNKED
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,ContentType,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: serialVersionUID; APPLICATION_ATOM_XML; APPLICATION_FORM_URLENCODED; APPLICATION_JSON; APPLICATION_OCTET_STREAM; APPLICATION_SOAP_XML; APPLICATION_SVG_XML; APPLICATION_XHTML_XML; APPLICATION_XML; IMAGE_BMP; IMAGE_GIF; IMAGE_JPEG; IMAGE_PNG; IMAGE_SVG; IMAGE_TIFF; IMAGE_WEBP; MULTIPART_FORM_DATA; TEXT_HTML; TEXT_PLAIN; TEXT_XML; WILDCARD; CONTENT_TYPE_MAP; DEFAULT_TEXT; DEFAULT_BINARY; mimeType; charset; params
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,EntityTemplate,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractHttpEntity
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,FileEntity,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractHttpEntity
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,InputStreamEntity,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractHttpEntity
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,SerializableEntity,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractHttpEntity
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,StringEntity,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractHttpEntity
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestFileEntity,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: tempFolder
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,TestSerializableEntity,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: serialVersionUID; intValue; stringValue
httpcomponents-core-rel-v4.4.12,org.apache.http.entity,SerializableObject,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: serialVersionUID; intValue; stringValue
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,DefaultBHttpClientConnection,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BHttpConnectionBase
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,DefaultBHttpClientConnectionFactory,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE; cconfig; incomingContentStrategy; outgoingContentStrategy; requestWriterFactory; responseParserFactory
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,DefaultBHttpServerConnection,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BHttpConnectionBase
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,DefaultBHttpServerConnectionFactory,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE; cconfig; incomingContentStrategy; outgoingContentStrategy; requestParserFactory; responseWriterFactory
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,DefaultConnectionReuseStrategy,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,DefaultHttpRequestFactory,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE; RFC2616_COMMON_METHODS; RFC2616_ENTITY_ENC_METHODS; RFC2616_SPECIAL_METHODS; RFC5789_ENTITY_ENC_METHODS
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,DefaultHttpResponseFactory,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE; reasonCatalog
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,EnglishReasonPhraseCatalog,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE; REASON_PHRASES
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,HttpConnectionMetricsImpl,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: REQUEST_COUNT; RESPONSE_COUNT; SENT_BYTES_COUNT; RECEIVED_BYTES_COUNT; inTransportMetric; outTransportMetric; requestCount; responseCount; metricsCache
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,NoConnectionReuseStrategy,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,DefaultHttpClientConnection,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,DefaultHttpClientConnection,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): SocketHttpClientConnection
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,DefaultHttpServerConnection,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,DefaultHttpServerConnection,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): SocketHttpServerConnection
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,SocketHttpClientConnection,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractHttpClientConnection
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,SocketHttpServerConnection,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractHttpServerConnection
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,SessionInputBufferMock,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: BUFFER_SIZE
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,SessionOutputBufferMock,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: BUFFER_SIZE; buffer
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,TestBHttpConnectionBase,Feature Envy,The tool detected a instance of this smell because testBasics is more interested in members of the type: BHttpConnectionBase
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,TestBHttpConnectionBase,Feature Envy,The tool detected a instance of this smell because testSocketBind is more interested in members of the type: BHttpConnectionBase
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,TestBHttpConnectionBase,Feature Envy,The tool detected a instance of this smell because testConnectionClose is more interested in members of the type: BHttpConnectionBase
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,TestBHttpConnectionBase,Feature Envy,The tool detected a instance of this smell because testConnectionShutdown is more interested in members of the type: BHttpConnectionBase
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,TestBHttpConnectionBase,Feature Envy,The tool detected a instance of this smell because testAwaitInputInBuffer is more interested in members of the type: BHttpConnectionBase
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,TestBHttpConnectionBase,Feature Envy,The tool detected a instance of this smell because testAwaitInputInSocket is more interested in members of the type: BHttpConnectionBase
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,TestBHttpConnectionBase,Feature Envy,The tool detected a instance of this smell because testAwaitInputNoData is more interested in members of the type: BHttpConnectionBase
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,TestBHttpConnectionBase,Feature Envy,The tool detected a instance of this smell because testStaleWhenClosed is more interested in members of the type: BHttpConnectionBase
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,TestBHttpConnectionBase,Feature Envy,The tool detected a instance of this smell because testNotStaleWhenHasData is more interested in members of the type: BHttpConnectionBase
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,TestBHttpConnectionBase,Feature Envy,The tool detected a instance of this smell because testStaleWhenEndOfStream is more interested in members of the type: BHttpConnectionBase
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,TestBHttpConnectionBase,Feature Envy,The tool detected a instance of this smell because testNotStaleWhenTimeout is more interested in members of the type: BHttpConnectionBase
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,TestBHttpConnectionBase,Feature Envy,The tool detected a instance of this smell because testStaleWhenIOError is more interested in members of the type: BHttpConnectionBase
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,TestBHttpConnectionBase,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 23 public methods
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,TestDefaultBHttpClientConnection,Feature Envy,The tool detected a instance of this smell because testReadRequestEntity is more interested in members of the type: DefaultBHttpClientConnection
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,TestDefaultBHttpClientConnection,Feature Envy,The tool detected a instance of this smell because testWriteResponseHead is more interested in members of the type: DefaultBHttpClientConnection
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,TestDefaultBHttpClientConnection,Feature Envy,The tool detected a instance of this smell because testWriteResponseEntity is more interested in members of the type: DefaultBHttpClientConnection
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,TestDefaultBHttpServerConnection,Feature Envy,The tool detected a instance of this smell because testReadRequestEntity is more interested in members of the type: DefaultBHttpServerConnection
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,TestDefaultBHttpServerConnection,Feature Envy,The tool detected a instance of this smell because testWriteResponseHead is more interested in members of the type: DefaultBHttpServerConnection
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,TestDefaultBHttpServerConnection,Feature Envy,The tool detected a instance of this smell because testWriteResponse100Head is more interested in members of the type: DefaultBHttpServerConnection
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,TestDefaultBHttpServerConnection,Feature Envy,The tool detected a instance of this smell because testWriteResponseEntity is more interested in members of the type: DefaultBHttpServerConnection
httpcomponents-core-rel-v4.4.12,org.apache.http.impl,TestDefaultConnectionReuseStrategy,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 31 public methods
httpcomponents-core-rel-v4.4.12,org.apache.http.impl.bootstrap,ServerBootstrap,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 22 public methods
httpcomponents-core-rel-v4.4.12,org.apache.http.impl.entity,DisallowIdentityContentLengthStrategy,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE; contentLengthStrategy
httpcomponents-core-rel-v4.4.12,org.apache.http.impl.entity,LaxContentLengthStrategy,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE; implicitLen
httpcomponents-core-rel-v4.4.12,org.apache.http.impl.entity,StrictContentLengthStrategy,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE; implicitLen
httpcomponents-core-rel-v4.4.12,org.apache.http.impl.io,DefaultHttpRequestParser,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractMessageParser
httpcomponents-core-rel-v4.4.12,org.apache.http.impl.io,DefaultHttpRequestParserFactory,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE; lineParser; requestFactory
httpcomponents-core-rel-v4.4.12,org.apache.http.impl.io,DefaultHttpRequestWriter,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractMessageWriter
httpcomponents-core-rel-v4.4.12,org.apache.http.impl.io,DefaultHttpRequestWriterFactory,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE; lineFormatter
httpcomponents-core-rel-v4.4.12,org.apache.http.impl.io,DefaultHttpResponseParser,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractMessageParser
httpcomponents-core-rel-v4.4.12,org.apache.http.impl.io,DefaultHttpResponseParserFactory,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE; lineParser; responseFactory
httpcomponents-core-rel-v4.4.12,org.apache.http.impl.io,DefaultHttpResponseWriter,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractMessageWriter
httpcomponents-core-rel-v4.4.12,org.apache.http.impl.io,DefaultHttpResponseWriterFactory,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE; lineFormatter
httpcomponents-core-rel-v4.4.12,org.apache.http.impl.io,EmptyInputStream,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE
httpcomponents-core-rel-v4.4.12,org.apache.http.impl.io,HttpRequestParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.4.12,org.apache.http.impl.io,HttpRequestParser,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractMessageParser
httpcomponents-core-rel-v4.4.12,org.apache.http.impl.io,HttpRequestWriter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.4.12,org.apache.http.impl.io,HttpRequestWriter,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractMessageWriter
httpcomponents-core-rel-v4.4.12,org.apache.http.impl.io,HttpResponseParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.4.12,org.apache.http.impl.io,HttpResponseParser,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractMessageParser
httpcomponents-core-rel-v4.4.12,org.apache.http.impl.io,HttpResponseWriter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.4.12,org.apache.http.impl.io,HttpResponseWriter,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractMessageWriter
httpcomponents-core-rel-v4.4.12,org.apache.http.impl.io,SocketInputBuffer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.4.12,org.apache.http.impl.io,SocketInputBuffer,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractSessionInputBuffer
httpcomponents-core-rel-v4.4.12,org.apache.http.impl.io,SocketOutputBuffer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
httpcomponents-core-rel-v4.4.12,org.apache.http.impl.io,SocketOutputBuffer,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractSessionOutputBuffer
httpcomponents-core-rel-v4.4.12,org.apache.http.impl.io,TestChunkCoding,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 25 public methods
httpcomponents-core-rel-v4.4.12,org.apache.http.impl.io,TestSessionInOutBuffers,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 22 public methods
httpcomponents-core-rel-v4.4.12,org.apache.http.message,BasicHeaderValueFormatter,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT; INSTANCE; SEPARATORS; UNSAFE_CHARS
httpcomponents-core-rel-v4.4.12,org.apache.http.message,BasicHeaderValueParser,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT; INSTANCE; PARAM_DELIMITER; ELEM_DELIMITER; TOKEN_DELIMS; VALUE_DELIMS; tokenParser
