Project Name,Package Name,Architecture Smell,Cause of the Smell
httpcomponents-core-rel-v4.4.12,org.apache.http.impl.entity,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DisallowIdentityContentLengthStrategy; TestDisallowIdentityContentLengthStrategy; DummyHttpMessage]; [LaxContentLengthStrategy; TestLaxContentLengthStrategy]; [StrictContentLengthStrategy; TestStrictContentLengthStrategy]; [EntityDeserializer]; [EntitySerializer]. LCC (Lack of Component Cohesion) = 0.56
httpcomponents-core-rel-v4.4.12,org.apache.http.impl.io,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 38
httpcomponents-core-rel-v4.4.12,org.apache.http.impl.io,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AbstractMessageParser; ChunkedInputStream; DefaultHttpRequestParser; DefaultHttpRequestParserFactory; DefaultHttpResponseParser; DefaultHttpResponseParserFactory; HttpRequestParser; HttpResponseParser; TestChunkCoding; TestMessageParser; TestRequestParser; TestResponseParser; TimeoutByteArrayInputStream; ChunkedOutputStream]; [AbstractMessageWriter; DefaultHttpRequestWriter; DefaultHttpRequestWriterFactory; DefaultHttpResponseWriter; DefaultHttpResponseWriterFactory; HttpRequestWriter; HttpResponseWriter]; [ContentLengthInputStream; TestContentLengthInputStream]; [ContentLengthOutputStream; TestContentLengthOutputStream]; [EmptyInputStream]; [HttpTransportMetricsImpl; SessionInputBufferImpl; SessionOutputBufferImpl; AbstractSessionInputBuffer; AbstractSessionOutputBuffer; SocketInputBuffer; SocketOutputBuffer]; [IdentityInputStream; TestIdentityInputStream]; [IdentityOutputStream; TestIdentityOutputStream]; [TestSessionInOutBuffers]. LCC (Lack of Component Cohesion) = 0.24
httpcomponents-core-rel-v4.4.12,org.apache.http.io,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BufferInfo]; [EofSensor]; [HttpMessageParser]; [HttpMessageParserFactory; SessionInputBuffer]; [HttpMessageWriter]; [HttpMessageWriterFactory; SessionOutputBuffer]; [HttpTransportMetrics]. LCC (Lack of Component Cohesion) = 0.78
httpcomponents-core-rel-v4.4.12,org.apache.http.message,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 44
httpcomponents-core-rel-v4.4.12,org.apache.http.params,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.http.protocol
httpcomponents-core-rel-v4.4.12,org.apache.http.protocol,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 42
httpcomponents-core-rel-v4.4.12,org.apache.http.protocol,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.http.entity; org.apache.http.impl; org.apache.http.message
httpcomponents-core-rel-v4.4.12,org.apache.http.util,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.http.protocol; org.apache.http.entity
httpcomponents-core-rel-v4.4.12,org.apache.http.examples.nio,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ElementalEchoServer; DefaultIoEventDispatch]; [NHttpClient]; [NHttpFileServer; HttpFileHandler]; [NHttpReverseProxy; ProxyHttpExchange; ProxyRequestHandler; ProxyRequestConsumer; ProxyRequestProducer; ProxyResponseConsumer; ProxyResponseProducer; ProxyIncomingConnectionReuseStrategy; ProxyOutgoingConnectionReuseStrategy; ProxyServiceHandler; ProxyClientProtocolHandler; ProxyConnPool]; [PipeliningHttpClient]. LCC (Lack of Component Cohesion) = 0.28
httpcomponents-core-rel-v4.4.12,org.apache.http.impl.nio.reactor,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 31
httpcomponents-core-rel-v4.4.12,org.apache.http.impl.nio.reactor,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.http.nio.protocol
httpcomponents-core-rel-v4.4.12,org.apache.http.nio,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ContentDecoder; ContentDecoderChannel; FileContentDecoder; NHttpClientEventHandler; NHttpClientHandler; NHttpClientIOTarget; NHttpServerEventHandler; NHttpServiceHandler; ContentEncoder; ContentEncoderChannel; FileContentEncoder; IOControl; NHttpConnection; NHttpServerConnection; NHttpServerIOTarget; NHttpClientConnection]; [NHttpConnectionFactory]; [NHttpMessageParser]; [NHttpMessageParserFactory]; [NHttpMessageWriter]; [NHttpMessageWriterFactory]. LCC (Lack of Component Cohesion) = 0.29
httpcomponents-core-rel-v4.4.12,org.apache.http.nio.protocol,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 74
httpcomponents-core-rel-v4.4.12,org.apache.http.nio.reactor,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.http.util
httpcomponents-core-rel-v4.4.12,org.apache.http.nio.reactor,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ConnectingIOReactor; IOReactor; ListeningIOReactor; SessionRequestCallback; IOEventDispatch; IOSession; SessionBufferStatus; SessionRequest]; [EventMask]; [IOReactorException]; [IOReactorExceptionHandler]; [ListenerEndpoint]; [SessionInputBuffer]; [SessionOutputBuffer]; [SocketAccessor]. LCC (Lack of Component Cohesion) = 0.53
httpcomponents-core-rel-v4.4.12,org.apache.http.nio.util,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.http.impl.io
httpcomponents-core-rel-v4.4.12,org.apache.http.nio.integration,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [RndTestPatternGenerator; TestHttpAsyncHandlers; DelayedRequestHandler; FailingRequestHandler; TestHttpAsyncHandlersPipelining; TestTruncatedChunks; BrokenChunkEncoder; CustomServerConnectionFactory; LenientAsyncResponseConsumer; SimpleRequestHandler; DelayedRequestHandler; TestTLSIntegration]; [TestClientOutOfSequenceResponse]; [TestHttpAsyncHandlerCancellable]; [TestHttpAsyncPrematureTermination]; [TestHttpAsyncTimeout]; [TestServerSidePipelining]. LCC (Lack of Component Cohesion) = 0.35
httpcomponents-core-rel-v4.4.12,org.apache.http.nio.testserver,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.http.impl.nio
